"","occ","n_years","n_years_explicit","min_year","max_year","year","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"784",4830,17,17,2003,2019,2011,12,12,1,12,6.5,90240.4342779412,89403.5495382353,84742.333704902,4661.21583333333,17886.0624838235,71517.4870544118,0.801835829674514,679.903922713234,558.653774509804,48.0188361279799,48.0343137254902,92.0612188806735,87.4803921568627
"785",4840,17,17,2003,2019,2011,12,12,1,12,6.5,541011.290753922,538016.345389216,506103.56817402,31912.7772151961,357737.373420588,180278.971968627,0.335260956657733,1096.70895018839,882.680367647059,41.7559512520418,40.1200980392157,94.7331103610511,96.4754901960784
"786",4850,17,17,2003,2019,2011,12,12,1,12,6.5,1382924.02014902,1375731.59817843,1328439.67926029,47291.9189181373,1000832.52085392,374899.07732451,0.27268732123783,1146.81965727607,963.544117647059,44.4195195037042,43.7598039215686,94.6898183734385,96.1274509803922
"787",4900,17,17,2003,2019,2011,12,12,1,12,6.5,77951.32115,75741.1709578431,66115.4305828431,9625.740375,16873.2102867647,58867.9606710784,0.780734196790446,343.132498988484,239.683039215686,47.4564741429699,43.4656862745098,83.8509232348723,78.8921568627451
"788",4920,17,17,2003,2019,2011,12,12,1,12,6.5,964285.022696569,956445.41987353,930474.331203431,25971.088670098,416464.466291176,539980.953582353,0.564409283472685,965.632346195312,743.45056372549,49.220884481786,48.703431372549,96.3124287509777,99.2352941176471
"789",4930,17,17,2003,2019,2011,12,12,1,12,6.5,37804.9823058824,37638.1371931373,36896.9127171569,741.224475980392,34085.1626970588,3552.97449607843,0.0988710761599328,1615.24045562947,1441.22227941176,44.7613832272673,43.1740196078431,105.822371949941,109.007352941176
"790",4940,17,17,2003,2019,2011,12,12,1,12,6.5,141190.745598529,137285.273096078,108017.6998,29267.5732960784,49015.216,88270.0570960784,0.647749003806213,460.725409506695,353.453970588235,35.1411756033567,29.5171568627451,81.6089234523007,77.6666666666667
"791",4950,17,17,2003,2019,2011,12,12,1,12,6.5,228659.481922059,224713.748291667,207947.213532843,16766.5347588235,83303.911729902,141409.836561765,0.62435831489116,463.312339897647,319.766593137255,44.4739195184028,42.3455882352941,82.3612791452652,79.0686274509804
"792",4960,8,8,2003,2010,2006.5,12,12,1,12,6.5,261183.812797917,257531.687033333,243549.770345833,13981.9166875,109358.061729167,148173.625304167,0.580078624999298,753.177951753951,584.014895833333,44.6134446776963,42.9791666666667,92.4783593990411,90.0260416666667
"793",4965,9,9,2011,2019,2015,12,12,1,12,6.5,266101.140473148,263774.631931481,250041.425326852,13733.2066046296,136406.309510185,127368.322421296,0.483610073970372,917.403395056981,713.983935185185,44.8672400878682,42.8657407407407,92.0995630021918,89.0185185185185
"794",5000,17,17,2003,2019,2011,12,12,1,12,6.5,1554029.25341667,1545187.5259049,1493811.42906814,51376.0968367647,464096.118566176,1081091.40733873,0.698988539370372,848.907556845576,739.101691176471,45.0109773317476,44.8333333333333,89.4960889843271,81.7107843137255
"795",5010,17,17,2003,2019,2011,12,12,1,12,6.5,39980.1357348039,39451.4996083333,36732.9706156863,2718.52899264706,6152.36063627451,33299.1389720588,0.832146525163471,519.733380395204,425.479411764706,45.5255099317669,41.8946078431373,81.160098852761,76.9632352941177
"796",5020,17,17,2003,2019,2011,12,12,1,12,6.5,47234.5803911765,46522.0347867647,42090.7990980392,4431.23568872549,9597.11991568627,36924.9148710784,0.792699803781417,546.450617188095,464.693578431373,39.8249212136207,35.093137254902,83.3988018040402,78.9093137254902
"797",5030,17,17,2003,2019,2011,11.7647058823529,11.7647058823529,1,12,6.47058823529412,9765.49445137255,9694.89789696078,8814.58005882353,880.317838137255,4169.66598068627,5525.23191627451,0.568713124018591,750.017964869281,707.399632352941,39.3152752340252,34.8254901960784,88.487420850476,84.071568627451
"798",5100,17,17,2003,2019,2011,12,12,1,12,6.5,206914.640277451,205010.177508824,187691.145001471,17319.0325073529,65259.6329745098,139750.544534314,0.68613289828908,637.496745276057,580.264926470588,39.4537024695042,36.2622549019608,84.5640590408413,80.8529411764706
"799",5110,17,17,2003,2019,2011,12,12,1,12,6.5,490484.485083823,486614.04009951,467955.408697549,18658.6314019608,49998.68695,436615.35314951,0.897380270817285,635.225327372691,578.193333333333,43.4529153012835,42.4705882352941,85.0998385101056,80.9019607843137
"800",5120,17,17,2003,2019,2011,12,12,1,12,6.5,1366720.62165784,1353125.9422652,1302677.01123088,50448.9310343137,133945.55277402,1219180.38949118,0.899556158171034,603.508889117593,571.94362745098,47.6941662684446,47.6078431372549,85.2641768675555,81
"801",5130,17,17,2003,2019,2011,11.9411764705882,11.9411764705882,1,12,6.51871657754011,13583.4095859626,13373.938705303,12149.4526103832,1224.48609491979,3029.20640949198,10344.7322958111,0.768003395219152,543.132033401239,506.317987967914,40.9453223074212,35.7700534759358,79.8120606898056,76.2094474153298
"802",5140,17,17,2003,2019,2011,12,12,1,12,6.5,162107.566365196,160811.225340686,152916.50317451,7894.72216617647,15758.6973710784,145052.527969608,0.901870753971447,698.530808207523,638.601004901961,45.4558042638175,44.9019607843137,86.1748247148407,81.1617647058823
"803",5150,17,17,2003,2019,2011,12,12,1,12,6.5,28539.0514593137,28355.0265029412,27568.0516901961,786.974812745098,11365.6948044118,16989.3316985294,0.602870279460324,889.446154684096,744.355245098039,46.03566907223,44.1470588235294,88.0309601643012,82.3455882352941
"804",5160,17,17,2003,2019,2011,12,12,1,12,6.5,407301.867101961,403041.105985784,387818.893772059,15222.2122137255,56614.0231754902,346427.082810294,0.858891886856646,477.680167836279,433.031299019608,36.2402823884993,30.0392156862745,83.881011267036,80.8039215686274
"805",5165,9,9,2011,2019,2015,12,12,1,12,6.5,77455.1495657407,76891.5540888889,74324.6636666667,2566.89042222222,27135.2214814815,49756.3326074074,0.652873643825631,913.703864004822,749.453333333333,42.6272696174516,39.9490740740741,93.3442413565644,88.7731481481482
"806",5200,17,17,2003,2019,2011,11.3529411764706,11.3529411764706,1.11764705882353,12,6.57635175282234,8245.7194160814,8111.71965292632,7360.15632731729,751.563325609031,3310.09208649733,4801.627566429,0.609752486195751,761.335112150921,719.169420528818,42.0590419248507,38.9628045157457,91.7649942481768,87.021137849079
"807",5210,10,10,2003,2012,2007.5,11.1,11.1,1,11.2,6.10454545454545,8608.39781909091,8528.38964098485,8262.72672515151,265.662915833333,1689.65496848485,6838.7346725,0.818717982823716,726.546841540404,682.390700757576,39.3967478354978,35.1337121212121,88.5723318354262,84.3969696969697
"808",5220,17,17,2003,2019,2011,12,12,1,12,6.5,94334.4643784314,93351.1547014706,91343.2672941176,2007.88740735294,20186.4666132353,73164.6880882353,0.782656275461135,725.937988402382,642.315220588235,46.3487851988131,46.3700980392157,87.8301915762656,81.7794117647059
"809",5230,17,17,2003,2019,2011,12,12,1,12,6.5,52959.0972215686,52602.6296887255,50631.7178387255,1970.91185,14174.8782710784,38427.7514176471,0.732251527092703,757.789555962284,634.946519607843,41.2112306538574,38.7377450980392,87.0585121797999,82.1691176470588
"810",5240,17,17,2003,2019,2011,12,12,1,12,6.5,2201412.89146176,2179471.29654902,2032728.54210931,146742.754439706,721080.134259314,1458391.16228971,0.671408268904357,623.81442469395,531.644338235294,38.4982605601955,35.2107843137255,85.4299093286657,81
"811",5250,17,17,2003,2019,2011,12,12,1,12,6.5,74503.6321980392,73977.7375401961,71786.7661514706,2190.97138872549,14233.8265651961,59743.910975,0.808050291739555,787.004645821435,675.077230392157,44.8504760563198,43.2549019607843,95.3546049938801,94.0539215686274
"812",5260,17,17,2003,2019,2011,12,12,1,12,6.5,309968.591789706,304202.967660294,282860.979177451,21341.9884828431,57047.4032382353,247155.564422059,0.811421623350099,548.949976875949,495.901568627451,41.8057963602782,39.7328431372549,85.0449219204039,80.8823529411765
"813",5300,17,17,2003,2019,2011,12,12,1,12,6.5,138021.563343627,135859.765032353,124589.870632843,11269.8943995098,44352.2258882353,91507.5391441176,0.675369440279145,440.485764518547,372.753774509804,34.8341409916779,28.5539215686275,81.2778420802247,78.9019607843137
"814",5310,17,17,2003,2019,2011,12,12,1,12,6.5,173116.249173529,169739.847542647,149752.443009804,19987.4045328431,33599.9065382353,136139.941004412,0.806391140706598,562.679034815195,504.904093137255,42.2604723503384,40.0269607843137,88.0564593882722,82.4803921568627
