"","year","soc_2010_broad","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"7143",2023,"47-2160",23351.17,23351.17,17031.36,6319.81,23351.17,0,0,1000,1000,49.9090909090909,46,59.139206729256,51.5
"7144",2024,"47-2160",26312.88,25395.18,20008.61,5386.57,25395.18,0,0,1000,1000,47,48.5,81.0652560840285,73
"7145",2025,"47-2160",56304.98,48102.02,48102.02,0,48102.02,0,0,1000,1000,44.2,45,63.4766315427086,40
"7146",2000,"47-2180",196220.21,196220.21,171130.98,25089.23,196220.21,0,0,466.125,400,33.5688073394495,31,62.4333826265908,73
"7147",2001,"47-2180",204133.54,197638.94,169809.78,27829.16,197278.08,360.86,0.00182585476323643,559.615384615385,510,34.5796178343949,34,61.7482387833086,73
"7148",2002,"47-2180",256052.32,251813.91,215622.27,36191.64,249816.7,1997.21,0.00793129339042471,535.458333333333,480,34.1609195402299,33,57.7595186064185,73
"7149",2003,"47-2180",236625.31,234627.82,197314.36,37313.46,231735.91,2891.91,0.012325520477495,539.964285714286,575,34.2409638554217,33.5,52.9286950711983,60
"7150",2004,"47-2180",296854.82,286405.07,248768.88,37636.19,285183.26,1221.81,0.00426602084942141,572.344827586207,475,33.5968586387435,32,60.7360991549486,73
"7151",2005,"47-2180",318571.08,314915.51,259544.22,55371.29,308105.09,6810.42,0.0216261815748612,520.655172413793,509.5,33.7213930348259,31,61.1956726742357,73
"7152",2006,"47-2180",280568.46,279723.48,243428.89,36294.59,278411.76,1311.72,0.00468934534919986,608.333333333333,390,34.9005524861878,33,58.3551609611034,73
"7153",2007,"47-2180",307511.55,305674.59,266328.65,39345.94,305674.59,0,0,661.52380952381,499,35.225988700565,31,58.8295763478411,73
"7154",2008,"47-2180",239611.47,232243.79,179874.23,52369.56,228901.36,3342.43,0.0143919025778902,686.941176470588,667,36.94,34,56.2672485236311,71
"7155",2009,"47-2180",213516.4,206431.94,156412.26,50019.68,206431.94,0,0,502.2,378,37.5639097744361,37,60.2403413929066,73
"7156",2010,"47-2180",337985.96,337985.96,241884.81,96101.15,337577.51,408.45,0.00120848215115208,584.105263157895,393,35.5245098039216,35.5,63.5604154977325,73
"7157",2011,"47-2180",295527.17,289423.38,216364.79,73058.59,286553.36,2870.02,0.00991633778860575,474.4375,451.5,36.6236559139785,35.5,61.3091469320827,73
"7158",2012,"47-2180",237920.61,231367.4,179596.58,51770.82,225392.35,5975.05,0.0258249433584852,551.454545454545,402,38.1944444444444,34,59.4407716471724,71
"7159",2013,"47-2180",222664.62,222664.62,184871.4,37793.22,218326.73,4337.89,0.0194817209846809,673.7,531,38.3065693430657,36,59.4870189076288,73
"7160",2014,"47-2180",519683.71,500101.07,435342.74,64758.33,492318.82,7782.25,0.015561354427816,684.266666666667,475,37.3021582733813,34.5,61.6917579680444,73
"7161",2015,"47-2180",267668.06,267668.06,225954.7,41713.36,266796.13,871.93,0.00325750483640073,637.666666666667,490,37.1346153846154,35,61.7692501301799,73
"7162",2016,"47-2180",247942.84,245653.54,211180.36,34473.18,242746.97,2906.57,0.0118319890688325,673.294117647059,588.5,38.7571428571429,36.5,58.6605553496196,73
"7163",2017,"47-2180",274809.12,272871.72,227729.35,45142.37,272871.72,0,0,625.111111111111,570,38.601226993865,37,60.5160193954873,73
"7164",2018,"47-2180",304387.88,304387.88,252818.64,51569.24,298607.16,5780.72,0.0189912949227808,654.058823529412,604,38.937106918239,37,66.1480686747448,73
"7165",2019,"47-2180",257558.97,257558.97,239219.94,18339.03,251164.97,6394,0.0248253827075019,675.666666666667,452.5,40.3566433566434,38,63.6266925201635,73
"7166",2020,"47-2180",216671.8863,216671.8863,193823.2806,22848.6057,205332.3975,11339.4888,0.0523348413753114,866.833333333333,872.5,39.7941176470588,35,64.8064904237648,73
