"","occ2010","n_years","n_years_explicit","min_year","max_year","year","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"385",7730,20,20,2000,2019,2009.5,12,12,1,12,6.5,21147.7211579167,20941.8408329167,19363.1142704167,1578.7265625,16718.7801533333,4223.06067958333,0.180212709342114,774.788080191799,696.783354166667,42.9007490897071,40.0270833333333,76.1832748450385,73.4416666666667
"386",7740,17,17,2003,2019,2011,12,12,1,12,6.5,30025.1997906863,29916.8516568627,27941.8732254902,1974.97843137255,28533.5569338235,1383.29472303922,0.0452606040486734,786.582805049798,688.459632352941,41.8508255555555,39.6421568627451,75.7723621409293,73.7058823529412
"387",7750,20,20,2000,2019,2009.5,12,12,1,12,6.5,1164820.5498275,1151268.47695125,1035039.03185167,116229.445099583,703167.9670075,448100.50994375,0.387437724176131,593.22959723078,515.674083333333,41.0565430620382,40.0229166666667,72.2349410341019,73
"388",7800,20,20,2000,2019,2009.5,12,12,1,12,6.5,209490.22892375,207034.284775417,194848.16607125,12186.1187041667,90447.5791358333,116586.705639583,0.556913175586148,447.379212160477,388.5529375,41.2228514312708,39.5916666666667,71.6951701385658,73.1
"389",7810,20,20,2000,2019,2009.5,12,12,1,12,6.5,316561.92615375,313877.933617083,294610.38377375,19267.5498433333,233677.798557083,80200.13506,0.254368338456437,543.859698172843,473.429354166667,40.1178668700352,37.9875,62.6066307564049,72.9791666666667
"390",7830,20,20,2000,2019,2009.5,11.75,11.75,1,11.95,6.53560606060606,12509.1390711237,12390.7258667298,11455.6540247854,935.071841944444,8251.31682935606,4139.40903737374,0.337972558791398,527.806157070707,485.824685606061,39.385713013838,34.7760101010101,72.3093948665789,68.9303661616162
"391",7840,20,20,2000,2019,2009.5,12,12,1,12,6.5,91101.2035379167,90008.356855,84331.5370779167,5676.81977708333,38002.4537008333,52005.9031541667,0.588746170552768,494.829836831751,419.276791666667,39.6707265379713,37.6479166666667,71.8564319717738,73.7416666666667
"392",7850,17,17,2003,2019,2011,11.7647058823529,11.7647058823529,1,12,6.44117647058824,14552.3716772059,14336.9813980392,12384.8612622549,1952.12013578431,8204.71029093137,6132.27110710784,0.424279300850416,489.059959150327,454.528504901961,39.5503095284345,34.9865196078431,67.1114420000827,66.1605392156863
"393",7855,9,9,2011,2019,2015,12,12,1,12,6.5,150055.344162037,148186.090442593,137313.448189815,10872.6422527778,98155.8594518519,50030.2309907407,0.336176743891863,655.480091357012,565.958287037037,41.553419869397,39.9907407407407,67.2061471833724,72.9814814814815
"394",7900,20,20,2000,2019,2009.5,12,12,1,12,6.5,72885.642225,72518.7468604167,67854.8017091667,4663.94515125,66588.4784645833,5930.26839583333,0.0822929362105737,815.389993989667,712.773375,41.4300099541769,39.88125,79.026540057848,76.1958333333333
"395",7920,17,17,2003,2019,2011,12,12,1,12,6.5,14267.7141343137,14178.4683803922,13346.8959372549,831.572443137255,11984.282372549,2194.18600784314,0.158467065009526,728.809592320261,677.732647058824,41.7542724784507,37.7279411764706,75.7675966676535,73.8259803921569
"396",7930,13,13,2000,2012,2006,11.2307692307692,11.2307692307692,1,11.3076923076923,6.12237762237762,10844.7443826923,10732.5699180653,9905.80469842657,826.765219638695,9751.7261215035,980.843796561772,0.0809844327794002,647.970900835276,608.6762004662,45.4298539423539,40.287296037296,72.0917922192969,69.6081002331002
"397",7940,20,20,2000,2019,2009.5,11.95,11.95,1,12,6.52045454545455,15536.5376443939,15441.3009081439,14606.5800460227,834.720862121212,12705.2876887121,2736.01321943182,0.183362532277134,705.045805492424,634.759628787879,42.6457183210308,38.9183712121212,69.7386928009241,68.6522727272727
"398",7950,20,20,2000,2019,2009.5,12,12,1,12,6.5,197774.116172917,196189.836459167,178919.69081375,17270.1456454167,161680.073212083,34509.7632470833,0.16923312200785,648.266850546301,570.025833333333,42.7541862420217,41.7625,70.6825995614551,73
"399",8030,20,20,2000,2019,2009.5,12,12,1,12,6.5,433412.660742917,430678.185500417,410534.044787083,20144.1407133333,407632.013201667,23046.17229875,0.0534103895357115,801.903617494043,730.619375,44.2310349491887,44.4625,76.5247054500126,73.3
"400",8040,17,17,2003,2019,2011,12,12,1,12,6.5,26531.8709240196,26429.0214877451,24651.6067578431,1777.41472990196,24571.3681553922,1857.65333235294,0.0724575909181053,840.369305263772,745.782843137255,42.4963731713316,40.3725490196078,73.4357929973384,72.3504901960784
"401",8100,20,20,2000,2019,2009.5,12,12,1,12,6.5,69992.17277,69331.7446541667,62480.3662045833,6851.37844958333,54511.2610041667,14820.48365,0.202343548917665,671.677607483332,567.0459375,42.2816307231885,40.9145833333333,72.7869289642722,73.2666666666667
"402",8130,20,20,2000,2019,2009.5,12,12,1,12,6.5,78506.2954145833,78027.6950216667,74217.5990829167,3810.09593875,76299.0421754167,1728.65284625,0.0221911389456077,916.842760511128,825.678395833333,48.2505266151075,47.9708333333333,80.4596654589879,77.2291666666667
"403",8140,20,20,2000,2019,2009.5,12,12,1,12,6.5,626502.78121,621570.36357625,567962.966505417,53607.3970708333,586808.43436,34761.92921625,0.0562234261072949,770.523990468614,661.157104166667,40.1380058523385,38.7833333333333,71.5283186319025,73
"404",8220,20,20,2000,2019,2009.5,12,12,1,12,6.5,425167.58474875,421908.864535417,390246.043783333,31662.8207520833,332404.244264583,89504.6202708333,0.20576104165285,673.866204020726,582.9839375,42.7830991386557,42.15625,71.2552592342921,73
"405",8250,20,20,2000,2019,2009.5,12,12,1,12,6.5,40606.5809758333,40243.3377904167,37296.73380125,2946.60398916667,21548.5377816667,18694.80000875,0.44688168310888,632.675187005471,542.9235,43.4100808745143,41.5104166666667,81.906399715818,77.0479166666667
"406",8255,20,20,2000,2019,2009.5,12,12,1,12,6.5,245890.341214583,244089.782107083,228872.403187917,15217.3789191667,195787.0540275,48302.7280795833,0.198648618680814,675.21894350461,606.835229166667,42.8369495835939,42.5166666666667,76.5396169796892,73.3166666666667
"407",8256,20,20,2000,2019,2009.5,12,12,1,12,6.5,27439.848795,27072.4348933333,25127.1945504167,1945.24034291667,14848.28184375,12224.1530495833,0.449728511399953,589.401449404762,503.0889375,44.8598959035784,43.6375,75.1710004838803,73.975
"408",8300,20,20,2000,2019,2009.5,12,12,1,12,6.5,201413.437022083,198543.539122083,185166.462699583,13377.0764225,79504.4574958333,119039.08162625,0.605311846929809,408.071620698978,351.217125,44.1050361884483,43.3958333333333,63.8677878647035,72.75625
"409",8310,20,20,2000,2019,2009.5,12,12,1,12,6.5,62668.8884829167,61800.93578375,56717.67276125,5083.2630225,18661.5678454167,43139.3679383333,0.702207234198437,381.785216644062,321.876395833333,43.1427133706174,40.81875,59.8082052675737,67.10625
"410",8320,20,20,2000,2019,2009.5,12,12,1,12,6.5,269358.292721667,266033.494550417,241153.473903333,24880.0206470833,61205.0861041667,204828.40844625,0.767674199958742,429.899352423833,375.428895833333,45.9304380366231,45.4416666666667,60.8628218879066,72.1125
"411",8330,20,20,2000,2019,2009.5,11.85,11.85,1,12,6.45833333333333,15178.9256613889,15022.2339255556,14312.81923375,709.414691805556,9907.65994138889,5114.57398416667,0.332197832693464,508.387445833333,482.869645833333,47.1451073609805,44.0625,69.5024880413461,67.8361111111111
"412",8350,20,20,2000,2019,2009.5,12,12,1,12,6.5,97871.6035575,96788.6102145833,91742.4508091667,5046.15940541667,23549.1132795833,73239.496935,0.75869294117588,481.468671936625,384.436833333333,50.8393178428453,50.8125,73.0207949234858,74.00625
"413",8400,20,20,2000,2019,2009.5,11.6,11.6,1.05,12,6.57954545454545,12579.9097384394,12481.0060280076,11144.7411158864,1336.26491212121,7996.1733557803,4484.83267222727,0.333547048783903,472.147633558802,443.956561363636,43.8854049155036,39.4572348484849,61.4511498992124,58.32125
"414",8410,20,20,2000,2019,2009.5,11.8,11.8,1,12,6.47,17489.9474434167,17329.1212213333,15754.7610753333,1574.360146,5741.33907966667,11587.7821416667,0.669518195722704,509.819248015873,484.905833333333,45.8790379307834,41.7179166666667,72.2485300474358,69.9891666666667
"415",8420,20,20,2000,2019,2009.5,11.8,11.8,1.1,12,6.5375,24520.850541875,24354.1712039583,21974.242925,2379.92827895833,9499.8400025,14854.3312014583,0.60459453651299,524.622143584656,480.374083333333,44.1155517627626,41.915625,61.9690609262813,63.2739583333333
"416",8450,20,20,2000,2019,2009.5,12,12,1,12,6.5,48426.57457,48185.6318825,45922.6704691667,2262.96141333333,38498.10660625,9687.52527625,0.202124789225372,593.815558878968,510.341625,45.7930526142216,43.46875,68.126262021892,72.05625
"417",8460,20,20,2000,2019,2009.5,12,12,1,12,6.5,34735.22428375,34297.49444375,31360.6852870833,2936.80915666667,19255.97261375,15041.52183,0.42871028701779,569.001407440476,482.682270833333,43.4355923071628,40.6895833333333,70.1323456030523,71.5916666666667
"418",8500,20,20,2000,2019,2009.5,12,12,1,12,6.5,75368.0714920833,74890.9663304167,69480.70527,5410.26106041667,70609.27776375,4281.68856666667,0.0584518914653303,628.591423076753,523.187333333333,43.084989721343,42.0895833333333,73.9570473003823,73.2333333333333
"419",8510,20,20,2000,2019,2009.5,12,12,1,12,6.5,22403.9255504167,22150.2249895833,20731.4251558333,1418.79983375,15849.0871041667,6301.13788541667,0.267729079788966,543.856830902778,506.5905625,45.6283110161288,42.8604166666667,74.0944133015682,71.275
"420",8530,20,20,2000,2019,2009.5,12,12,1,12,6.5,48652.55367125,48132.3003716667,43869.8779070833,4262.42246458333,43171.3470520833,4960.95331958333,0.0963318198084509,573.484213008472,487.231770833333,41.2455546756809,37.975,64.7635115800205,70.25
"421",8540,20,20,2000,2019,2009.5,12,12,1,12,6.5,28535.5856391667,28224.6896545833,25809.5781591667,2415.11149541667,21178.2498433333,7046.43981125,0.233014214224442,546.514884603475,477.953541666667,40.0354883254889,36.4916666666667,69.5010576701325,71.3875
"422",8550,20,20,2000,2019,2009.5,12,12,1,12,6.5,31343.49903125,31062.9394133333,29191.89884875,1871.04056458333,27349.7499275,3713.18948583333,0.114648370007455,617.317987698413,550.963895833333,47.1639620486215,44.94375,76.5908774629655,75.2625
"423",8600,20,20,2000,2019,2009.5,12,12,1,12,6.5,42462.3976370833,42215.4613091667,41762.7749808333,452.686328333333,39051.4133533333,3164.04795583333,0.0745472895347473,1209.66648367003,1076.699875,44.5907536746776,43.61875,84.5213995134274,79.35
"424",8610,20,20,2000,2019,2009.5,12,12,1,12,6.5,100419.614439167,99725.0031358333,96613.7756808333,3111.227455,96474.8832966667,3250.11983916667,0.0319140838626515,938.963039705617,821.4055625,46.9795960931198,47.36875,81.5471411536507,77.0541666666667
"425",8620,20,20,2000,2019,2009.5,12,12,1,12,6.5,79944.25137125,79427.8297745833,78081.2553325,1346.57444208333,75084.9157325,4342.91404208333,0.0555052172659866,828.470008166444,748.396520833333,45.4382657982183,45.3041666666667,81.7495537830777,77.3291666666667
"426",8630,20,20,2000,2019,2009.5,12,12,1,12,6.5,41468.7044904167,41276.937065,39866.6976070833,1410.23945791667,38393.7924470833,2883.14461791667,0.0685844967284718,1056.2681548396,872.5715625,43.0645425105017,41.2104166666667,79.8699519750503,76.1833333333333
"427",8640,20,20,2000,2019,2009.5,12,12,1,12,6.5,63140.1776970833,62829.9403208333,60569.5894779167,2260.35084291667,55283.9658220833,7545.97449875,0.118467729363021,905.181625243449,773.2826875,42.3405470653943,41.00625,81.4569412235109,77.3770833333333
"428",8650,20,20,2000,2019,2009.5,12,12,1,12,6.5,113666.58972375,112919.991577083,105649.502505417,7270.48907166667,98451.5048608333,14468.48671625,0.127671345032472,715.023856758711,596.3213125,41.0954108772578,38.94375,72.1705454150249,73.1666666666667
"429",8710,20,20,2000,2019,2009.5,12,12,1,12,6.5,93830.8885679167,92857.2221858333,84446.5630158333,8410.65917,70570.89269125,22286.3294945833,0.232756269980271,558.976534191496,482.09025,40.8661440266232,39.475,66.6400742381572,72.64375
"430",8720,20,20,2000,2019,2009.5,12,12,1,12,6.5,40177.2258983333,39946.2446629167,36632.2094483333,3314.03521458333,32206.9557916667,7739.28887125,0.193886859484603,673.545874511484,580.069979166667,41.9258649732994,40.2166666666667,71.341976913081,72.8958333333333
"431",8730,20,20,2000,2019,2009.5,12,12,1,12,6.5,21851.8241804167,21716.5570229167,20502.89868125,1213.65834166667,18118.4024183333,3598.15460458333,0.199654152172234,820.934250502044,751.075104166667,41.6935077739397,38.2770833333333,77.7409699970474,74.15625
"432",8740,20,20,2000,2019,2009.5,12,12,1,12,6.5,804395.620632917,796144.132216667,737481.80577,58662.3264466667,484101.113876667,312043.01834,0.389679199012287,747.363016210886,629.090729166667,43.2379920409891,42.79375,79.5730314130642,76.4666666666667
"433",8750,20,20,2000,2019,2009.5,12,12,1,12,6.5,48702.8649975,48181.9528525,45902.99688375,2278.95596875,27582.919465,20599.0333875,0.433707444782908,605.412131977513,527.6164375,46.4126588328976,45.9895833333333,81.1663346545129,77.125
"434",8760,20,20,2000,2019,2009.5,12,12,1,12,6.5,90427.09144625,89949.2109591667,86985.6040483333,2963.60691083333,44181.5781404167,45767.63281875,0.5082476881799,643.474705716598,537.336520833333,43.0287502862369,41.64375,83.5941970229644,79.7729166666667
"435",8800,20,20,2000,2019,2009.5,12,12,1,12,6.5,317762.669532083,313986.990189583,278516.0364825,35470.9537070833,140892.995275833,173093.99491375,0.5489885990106,512.500150112596,437.633604166667,40.2050764388823,39.0645833333333,64.3478187613269,72.9666666666667
"436",8810,20,20,2000,2019,2009.5,12,12,1,12,6.5,183610.711192083,182315.422009583,168989.168829583,13326.25318,158430.15541625,23885.2665933333,0.130596167045301,675.584449087232,575.930458333333,39.6505398651822,37.99375,70.193566370155,73
"437",8830,20,20,2000,2019,2009.5,12,12,1,12,6.5,57410.0102029167,56694.7037866667,52353.4078179167,4341.29596875,24327.3239525,32367.3798341667,0.555918576734059,519.617383128129,405.3234375,36.9298548476574,31.8520833333333,83.2558441186974,79.41875
"438",8850,20,20,2000,2019,2009.5,11.9,11.9,1,12,6.50454545454545,15880.1430096591,15765.7977434091,14369.7849226515,1396.01282075758,8464.81688844697,7300.98085496212,0.45061214892837,570.178568434343,516.845910984849,41.8357190695334,37.4744318181818,67.9293800673151,67.4371212121212
"439",8910,20,20,2000,2019,2009.5,11.85,11.85,1,12,6.525,13302.9848518056,13158.0529943056,12211.4838970833,946.569097222222,7749.17393902778,5408.87905527778,0.38117394350021,565.398745833333,521.000743055556,46.3967363063135,42.4118055555556,80.6700572161339,76.65
"440",8920,20,20,2000,2019,2009.5,12,12,1,12,6.5,38580.9170083333,38339.3221058333,36043.49558375,2295.82652208333,31735.4728716667,6603.84923416667,0.176147319947599,656.679239880952,546.579083333333,42.4390548620617,38.70625,76.0409832931579,74.4625
"441",8930,20,20,2000,2019,2009.5,12,12,1,12,6.5,37930.5958258333,37591.4447216667,34321.6658445833,3269.77887708333,26608.4734816667,10982.97124,0.289398677335501,662.696240498737,550.485145833333,42.3924741014501,40.0770833333333,69.9455495959139,71.6895833333333
"442",8940,17,17,2003,2019,2011,12,12,1,12,6.5,16844.1725553922,16762.5401240196,15957.1163514706,805.42377254902,14991.076779902,1771.46334411765,0.0867636370603904,818.195412581699,745.419166666667,39.3242123345064,35.6029411764706,75.5810548253717,73.8970588235294
"443",8950,20,20,2000,2019,2009.5,12,12,1,12,6.5,123423.9598425,121684.515849167,110530.8992125,11153.6166366667,86650.9246783333,35033.5911708333,0.259477610567946,533.587851946143,413.4201875,37.4056674065995,32.78125,70.3689337338428,72.7854166666667
"444",8965,20,20,2000,2019,2009.5,12,12,1,12,6.5,1096580.87833542,1085617.53195917,994235.468169167,91382.06379,764899.368182917,320718.16377625,0.294840661473127,639.196906855009,543.676458333333,41.2967522272903,40.45,71.4445670686187,73
"445",9000,20,20,2000,2019,2009.5,12,12,1,12,6.5,205992.049749167,204956.96695625,198314.885165,6642.08179125,162997.720289167,41959.2466670833,0.205252917640154,850.718558950476,724.4478125,42.8028509891615,42.1625,82.3354053799547,78.3833333333333
"446",9030,20,20,2000,2019,2009.5,12,12,1,12,6.5,131276.77285625,130564.306644583,127413.419645833,3150.88699875,124143.021732083,6421.2849125,0.0494615422153067,1551.35000169294,1405.35429166667,45.5206539500071,45.2208333333333,105.03209586148,111
"447",9040,20,20,2000,2019,2009.5,12,12,1,12,6.5,34869.8656070833,34661.9511058333,34254.7140679167,407.237037916667,29182.670765,5479.28034083333,0.161602419299104,1428.83351144931,1146.482875,42.706097776325,41.0020833333333,95.1327092821054,92.7395833333333
"448",9050,20,20,2000,2019,2009.5,12,12,1,12,6.5,117184.358172083,116276.76182,111959.176504583,4317.58531541667,27337.7984504167,88938.9633695833,0.76632712358499,758.194833767557,657.845645833333,44.8890435866246,44.8104166666667,92.1834197933633,87.7583333333333
"449",9110,17,17,2003,2019,2011,11.9411764705882,11.9411764705882,1,12,6.49197860962567,16521.9101543226,16309.0718119875,14710.9829328877,1598.08887909982,12396.1846317736,3912.8871802139,0.225816257472042,570.289462344028,518.572814171123,41.6746690796824,36.1920677361854,79.4150659638907,75.1876114081996
"450",9120,20,20,2000,2019,2009.5,12,12,1,12,6.5,620353.901715,613276.883039167,584182.475954583,29094.4070845833,320018.599921667,293258.2831175,0.478273264642146,507.293720218284,440.383375,50.6705528830421,50.0145833333333,78.0329816463869,73.4333333333333
"451",9130,20,20,2000,2019,2009.5,12,12,1,12,6.5,3578708.44180708,3545409.27357667,3347400.81769042,198008.45588625,3350842.1386475,194567.134929167,0.0546979811951347,739.358605384588,648.588875,44.537742068728,43.84375,73.9240046947577,73
"452",9140,20,20,2000,2019,2009.5,12,12,1,12,6.5,436766.421167917,431499.01334,406982.836357083,24516.1769829167,365873.657170417,65625.3561695833,0.147388734888881,530.021366174288,439.7371875,48.1044462346909,46.2583333333333,79.9154259288262,75.4666666666667
"453",9150,20,20,2000,2019,2009.5,12,12,1,12,6.5,61978.1614991667,60538.9559891667,55694.58994625,4844.36604291667,52671.9490445833,7867.00694458333,0.119096094578659,434.997584648222,346.937395833333,53.4258901208264,52.6375,76.3004098487235,73.0291666666667
"454",9200,20,20,2000,2019,2009.5,12,12,1,12,6.5,51582.7608479167,51084.9250966667,50245.0503258333,839.874770833333,49211.57409375,1873.35100291667,0.0394739743538273,1238.66219119815,1096.26810416667,45.3403690313352,45.05,81.4284880505045,77.0666666666667
"455",9240,20,20,2000,2019,2009.5,12,12,1,12,6.5,55882.1503920833,55491.4164170833,53781.5489520833,1709.867465,52146.90827625,3344.50814083333,0.06057270580469,1109.79423845587,951.891895833333,42.4374361385252,41.0958333333333,81.6596599494821,78.3166666666667
"456",9260,20,20,2000,2019,2009.5,12,12,1,12,6.5,17731.00741625,17611.96634875,16935.0411808333,676.925167916667,16326.6318666667,1285.33448208333,0.0685644152233321,934.36260734127,821.333458333333,43.3416216507485,40.2458333333333,80.5320043519773,77.05
"457",9300,20,20,2000,2019,2009.5,12,12,1,12,6.5,27716.9985633333,27297.2284591667,24345.6996316667,2951.5288275,26081.8544458333,1215.37401333333,0.050696112872739,1065.46903549934,854.887625,38.755646458833,34.2958333333333,77.8369936997231,74.3020833333333
"458",9310,20,20,2000,2019,2009.5,12,12,1,12,6.5,39238.0351379167,38766.2275454167,36498.7120925,2267.51545291667,37332.2710345833,1433.95651083333,0.037861468340124,1247.41143074946,1039.554625,44.87579841717,43.1854166666667,81.7943619695785,77.5520833333333
"459",9350,20,20,2000,2019,2009.5,12,12,1,12,6.5,83337.8670925,81748.0353366667,75824.44889875,5923.58643791667,71331.3266433333,10416.7086933333,0.127012141275654,416.137032709651,350.308291666667,37.4068366926148,30.8395833333333,77.037882496715,75.3125
"460",9360,20,20,2000,2019,2009.5,12,12,1,12,6.5,114946.044526667,113182.38294375,101274.5444025,11907.83854125,100524.92789375,12657.45505,0.115340457921184,441.145386868327,352.943729166667,34.132028413324,28.0875,73.5307677079315,73.1166666666667
"461",9410,17,17,2003,2019,2011,12,12,1,12,6.5,43719.848197549,43332.0390196078,41238.0887220588,2093.95029754902,36483.4343857843,6848.60463382353,0.16070632186618,978.455681593597,801.339264705882,46.3493620194848,45.6960784313725,84.4528426366076,79.4583333333333
"462",9415,9,9,2011,2019,2015,12,12,1,12,6.5,38763.6673740741,38126.285562963,35291.9668296296,2834.31873333333,13802.2108055556,24324.0747574074,0.623718313138801,590.317698582282,494.159027777778,47.0280571327707,46.2685185185185,79.6044581479472,75.4583333333333
"463",9420,20,20,2000,2019,2009.5,11.3,11.3,1.2,12,6.55,24571.7494128889,24360.3091383056,23344.1062442778,1016.20289402778,21588.9157245556,2771.39341375,0.095060968480927,728.774501537698,639.944177777778,43.2873866746633,41.4880555555556,81.02847371214,77.2924305555556
"464",9510,20,20,2000,2019,2009.5,12,12,1,12,6.5,71175.4359925,70598.0506308333,65737.89519875,4860.15543208333,68827.3031191667,1770.74751166667,0.0255229192344563,946.674055727664,766.270104166667,43.7581561703161,42.6520833333333,73.1557794165715,73.2333333333333
"465",9520,20,20,2000,2019,2009.5,12,12,1,12,6.5,63262.1296595833,62659.2999079167,58472.4027904167,4186.8971175,61787.0256770833,872.274230833333,0.015014948468822,818.206864539264,670.386270833333,44.066437479563,42.5,69.9743468889248,72.5833333333333
"466",9560,20,20,2000,2019,2009.5,12,12,1,12,6.5,14056.3466104167,13776.8048141667,12600.7760870833,1176.02872708333,12269.2593770833,1507.54543708333,0.10710778947765,864.391038888889,772.477395833333,39.8264411398786,35.05,72.029656003538,70.9
"467",9600,20,20,2000,2019,2009.5,12,12,1,12,6.5,620446.434441667,615493.542129583,560328.447493333,55165.09463625,570005.475317917,45488.0668116667,0.0738491686657652,617.479789037613,535.429895833333,40.2505717330106,38.7416666666667,70.0041218921642,73
"468",9610,20,20,2000,2019,2009.5,12,12,1,12,6.5,360453.955445417,354993.729446667,315308.853962083,39684.8754845833,307511.255215,47482.4742316667,0.133376958166599,458.14091753445,391.183979166667,35.4312761105191,31.78125,66.9333078493919,73
"469",9620,20,20,2000,2019,2009.5,12,12,1,12,6.5,2095659.98290458,2064888.11375792,1833817.12438042,231070.9893775,1690523.30204083,374364.811717083,0.180615695421995,513.712561017371,437.151395833333,37.3671284118122,34.20625,72.2910946806943,73
"470",9630,20,20,2000,2019,2009.5,12,12,1,12,6.5,44349.29243625,43773.67387,39546.3986116667,4227.27525833333,25672.5108695833,18101.1630004167,0.414138319113453,522.531936385836,446.262395833333,39.9927472940448,37.2708333333333,69.8329361171838,72.85625
"471",9640,20,20,2000,2019,2009.5,12,12,1,12,6.5,523682.981694583,514855.917958333,443723.676135417,71132.2418229167,219097.615421667,295758.302536667,0.578800473711006,419.728393942665,369.217083333333,39.1214881656322,37.1645833333333,64.1050047489099,73
"472",9650,17,17,2003,2019,2011,12,12,1,12,6.5,22710.7347504902,22634.4056343137,21941.8571852941,692.548449019608,22157.7341833333,476.671450980392,0.0200223828196203,1064.16866209539,925.727352941176,43.078975233351,40.25,78.8141439625935,75.7009803921569
"473",9720,20,20,2000,2019,2009.5,12,12,1,12,6.5,92819.3027375,91774.83646625,83526.35000875,8248.4864575,84012.9334020833,7761.90306416667,0.0827229681743879,532.916912091102,446.345125,40.9590781829074,38.225,67.735180847469,72.8895833333333
"474",9750,20,20,2000,2019,2009.5,12,12,1,12,6.5,66747.9402341667,65929.3445504167,60944.60294,4984.74161041667,57571.9375283333,8357.40702208333,0.12508523393909,725.384420336723,576.795729166667,42.8183155580741,41.5708333333333,72.3756127653583,73.15
"475",9830,3,3,2000,2002,2001,12,12,1,12,6.5,18736.363025,17099.5442222222,0,17099.5442222222,14654.7910444444,2444.75317777778,0.180845791141672,NA,NA,32.452168356335,27.8194444444444,82.1483254294376,77.9722222222222
"476",9999,20,20,2000,2019,2009.5,12,12,1,12,6.5,75997866.86497,570010.085592917,0,570010.085592917,304237.246445833,265772.839147083,0.473906419824568,NA,NA,24.5039465983514,20.6104166666667,73.3390213758289,72.9833333333333
