"","year","occ","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"184",2018,50,1123426.64,1118562.41,1080109.82,38452.59,625744.64,492817.77,0.440581379808749,1676.5243902439,1538,42.4764492753623,41,103.736252213231,111
"185",2019,50,1193359.21,1182251.5,1163909.06,18342.44,582755.41,599496.09,0.507079999475577,1570.05660377358,1480.5,42.4967213114754,42,105.583404664743,111
"186",2020,51,570247.7549,568278.1966,543263.6494,25014.5472,221750.7173,346527.4793,0.609784928180016,1485,1605.5,40.0674603174603,38,106.851003142463,111
"187",2021,51,636074.054,631774.4379,597102.6458,34671.7921,269106.8506,362667.5873,0.574045997342812,1495.68292682927,1327,41.5563636363636,39,107.904799891873,111
"188",2022,51,667066.890000001,664567.230000001,657210.540000001,7356.69,275572.23,388995,0.585335813202827,1709.90243902439,1556.5,41.8014705882353,39,109.427062285331,111
"189",2023,51,568761.46,565203.9,536394.22,28809.68,195053.77,370150.13,0.654896631109587,1692.6,1471,41.0506912442396,38,108.793392136891,111
"190",2024,51,577870.09,575847.53,533757.54,42089.99,201559.56,374287.97,0.649977555690827,1692.6,1471,39.0539215686275,36,109.564563192622,111
"191",2025,51,582033.27,579332.11,548854.97,30477.14,214314.46,365017.65,0.63006631895477,1692.6,1471,39.8302752293578,37,109.128599293417,111
"192",2020,52,571514.3943,562744.328499999,549383.456799999,13360.8717,369504.6016,193239.7269,0.343388137584758,1841.82608695652,1740.5,44.5282258064516,46,103.530814820642,111
"193",2021,52,596143.3764,596143.3764,566969.3452,29174.0312,425009.9647,171133.4117,0.287067538573427,2123.06451612903,2500,46.2703703703704,47,101.155111389744,111
"194",2022,52,585035.74,580828.39,567341.25,13487.14,411339.58,169488.81,0.291805312753393,1909.20454545455,1826.5,47.62,49,101.391389529014,111
"195",2023,52,567143.91,564939.94,564939.94,0,409117.6,155822.34,0.275821072236458,1992.88636363636,1923,46.0173913043478,45,104.862005631961,111
"196",2024,52,546919.18,546919.18,531573.96,15345.22,373440.92,173478.26,0.317191764969735,1992.88636363636,1923,45.7521739130435,47,102.227637655714,111
"197",2025,52,568588.51,566657.95,556610.78,10047.17,391925.93,174732.02,0.308355366760495,1992.88636363636,1923,43.3304347826087,42,100.722245439246,111
"198",2000,53,305686.97,303259.24,296978.56,6280.68,265194.73,38064.51,0.125518055113506,1022.96875,927,43.4097222222222,42.5,109.351002429472,111
"199",2001,53,308324.85,303758.14,303545.03,213.11,263256.21,40501.93,0.133336114054425,1030.96078431373,962,41.987012987013,41,109.120961202883,111
"200",2002,53,263857.57,261905.03,255357.55,6547.48,224559.04,37345.99,0.142593634035971,1015.1746031746,951.5,41.7714285714286,42,106.844262326692,111
"201",2000,54,908.86,362.79,362.79,0,362.79,0,0,1200,1200,28,28,111,111
"202",2001,54,1316.21,1316.21,1316.21,0,1316.21,0,0,1200,1200,23,23,111,111
"203",2002,54,2288.31,2288.31,2288.31,0,2288.31,0,0,1200,1200,49.5,49.5,99.1690417819264,96
"204",2000,55,692358.6,688953.3,681902.11,7051.19,600658.96,88294.34,0.128157220525687,1194.69863013699,1181,40,39,106.675924478481,111
"205",2001,55,728815.25,725154.44,714960.55,10193.89,654889.08,70265.36,0.0968970968446391,1227.53571428571,1118,40.0599613152805,39,105.947374548241,111
"206",2002,55,734036.43,728141.33,694585.44,33555.89,666796.01,61345.32,0.0842491937657213,1255.92682926829,1173,39.7799607072692,39,104.485707712814,111
"207",2000,56,254231.91,252255.72,248226.36,4029.36,200493.66,51762.06,0.205196774130632,965.4375,892,40.4910714285714,39.5,101.475848634869,111
"208",2001,56,260850.63,258800.84,252496.87,6303.97,196600.82,62200.02,0.240339328110372,1034.79487179487,1048,41.1530054644809,42,100.550681558839,111
"209",2002,56,252562.58,250639.71,237299.46,13340.25,210314.06,40325.65,0.16089090591431,1150.5641025641,904,41.8324022346369,42,100.410623998887,111
"210",2000,57,381078.83,381078.83,372991.13,8087.7,358724.32,22354.51,0.058661117438615,1186.675,1154,40.8159509202454,39,106.983988562157,111
"211",2001,57,352835.68,351019.05,342430.7,8588.35,331725.83,19293.22,0.0549634556870916,1204.23333333333,1134.5,42.1338582677165,40,104.231084865622,111
"212",2002,57,341922.53,341922.53,329827.93,12094.6,316999.54,24922.99,0.0728907510131023,1120.90163934426,1107.5,41.2040816326531,41,104.914922190123,111
"213",2000,58,4975.26,4975.26,4975.26,0,4975.26,0,0,1130.5,923,41.8333333333333,41,97.7500954723974,101
"214",2001,58,14604.63,12189.28,12189.28,0,12189.28,0,0,502.5,390,45,48.5,97.6560518750902,111
"215",2002,58,3737.17,3737.17,3737.17,0,3737.17,0,0,927,700,45.1666666666667,32.5,112.03315075311,117
"216",2000,59,237688.23,237688.23,237688.23,0,210085.55,27602.68,0.116129772180978,1144,1015,42.0982142857143,40,111.082388429583,111
"217",2001,59,245609.63,241304.14,231706.77,9597.37,214781.89,26522.25,0.10991212169008,1120.47222222222,1067.5,41.5401069518717,41,109.11868503375,111
"218",2002,59,323956.68,322382.79,316182.35,6200.44,276479.21,45903.58,0.142388432087209,1111.39285714286,1005,41.7040358744395,42,109.665981115183,111
"219",2003,60,40118.95,40118.95,38314.3,1804.65,15791.27,24327.68,0.606388751450374,1196.22222222222,755,40.7142857142857,38.5,100.243638230811,111
"220",2004,60,58664.61,58664.61,58664.61,0,23378.21,35286.4,0.601493813731993,879.272727272727,851.5,39.1136363636364,41,103.741941691933,111
"221",2005,60,50148.19,50148.19,50148.19,0,15586.33,34561.86,0.689194565147815,1226.66666666667,1032.5,44.2121212121212,46,107.204001380708,111
"222",2006,60,66035.59,66035.59,66035.59,0,32515.49,33520.1,0.507606580027528,1169.33333333333,799,43.7254901960784,45.5,109.78078048519,111
"223",2007,60,44834.64,44834.64,44834.64,0,18955.22,25879.42,0.577219310782912,1489,1461.5,43.2258064516129,44,106.991626117663,111
"224",2008,60,64612.09,64612.09,64612.09,0,33754.74,30857.35,0.477578577012445,1176.875,782,42.8297872340426,44,105.236738975631,111
"225",2009,60,75196.3,75196.3,74760.15,436.15,37626.97,37569.33,0.499616736461767,1131.66666666667,832.5,45.1555555555556,44,106.556210079485,111
"226",2010,60,87496.23,87496.23,87147.41,348.82,38138.42,49357.81,0.56411356237863,1569.28571428571,1009.5,42.7692307692308,41,104.908072610671,111
"227",2011,60,70046.44,70046.44,65431.2,4615.24,44040.16,26006.28,0.371271973279442,1521.5,1250.5,43.3541666666667,43.5,107.248806934371,111
"228",2012,60,51294,51294,51294,0,17183.12,34110.88,0.665007213319297,1286.66666666667,930,45.1904761904762,47,114.82861523765,111
"229",2013,60,50487.65,46779.89,43092.26,3687.63,17723.13,29056.76,0.621137843633236,918.25,937.5,43.2857142857143,38.5,107.303985323608,111
"230",2014,60,141628.51,141628.51,138532.21,3096.3,51025,90603.51,0.639726492921517,1309.53846153846,1327,45.4181818181818,51,108.620856634021,111
"231",2015,60,93636.81,93636.81,92962.87,673.94,27853.13,65783.68,0.702540806334603,1464.14285714286,1346.5,43.4313725490196,43,109.070220674967,111
"232",2016,60,74399.14,72846.5,72678.15,168.35,18893.19,53953.31,0.740643819538344,1147.66666666667,819,41.2666666666667,39.5,112.547217642577,111
"233",2017,60,68252.08,68252.08,68252.08,0,34076.87,34175.21,0.500720417604856,1553.75,1136.5,43.4545454545455,41.5,110.516387925467,111
"234",2018,60,90287.09,90287.09,86280.67,4006.42,26555.63,63731.46,0.705875668381825,1532.57142857143,1153,41.936170212766,43,114.375208349278,111
"235",2019,60,91213.81,91213.81,91213.81,0,20775.92,70437.89,0.772228350071113,1543.22222222222,1009.5,43.936170212766,48.5,109.423863996033,111
"236",2020,60,105109.1731,105109.1731,105109.1731,0,38806.2572,66302.9159,0.630800471019974,1759.25,1702,39.88,42,111.679266772768,111
"237",2021,60,102310.8304,102310.8304,95880.7813,6430.0491,37220.5184,65090.312,0.636201580473146,1728.53846153846,1433,41.8620689655172,42.5,110.15326295993,111
"238",2022,60,122895.11,122895.11,116612.7,6282.41,64142.21,58752.9,0.478073537669644,2386.33333333333,2235.5,44.4677419354839,43,116.078584819201,123
"239",2023,60,121085.99,121085.99,117748.34,3337.65,40780.83,80305.16,0.663207692318492,1819.92307692308,1635,44.75,46,112.625666189788,111
"240",2024,60,151859.46,151859.46,144403.18,7456.28,32865.5,118993.96,0.783579501731403,1819.92307692308,1635,44.4230769230769,44.5,107.595012059176,111
"241",2025,60,158427.88,158427.88,149816.33,8611.55,23038.79,135389.09,0.854578689053972,1819.92307692308,1635,42.5277777777778,42,111.192327890773,111
"242",2000,63,22061.83,22061.83,20985.01,1076.82,22061.83,0,0,588,420.5,39.8181818181818,41.5,102.367318123655,111
"243",2001,63,23714.73,23714.73,23714.73,0,22942.47,772.26,0.0325645706276226,922.4,759.5,43.8947368421053,42.5,111.423872420222,111
"244",2002,63,33910.49,33910.49,31488.55,2421.94,33738.95,171.54,0.00505861165674692,806.75,702,45.16,41.5,102.540757447032,111
"245",2000,64,1718383.82,1714101.02,1689244.39,24856.63,1217822.28,496278.74,0.289527124836551,1118.59183673469,948,37.5718194254446,36,103.478208688074,111
"246",2001,64,1895361.12,1888413.12,1855618.2,32794.92,1323651.25,564761.87,0.299066906504018,1137.74285714286,1154,37.2102056359482,35,104.919968756625,111
"247",2002,64,1908131.45,1898688.73,1814637.9,84050.83,1359693.65,538995.08,0.28387753689358,1160.92753623188,1117.5,37.8230769230769,36,103.956694966004,111
"248",2000,65,198647.11,198647.11,194205.8,4441.31,106660.49,91986.62,0.463065483308567,977.105263157895,873.5,40.7282608695652,40,98.3607442866901,111
"249",2001,65,260709.82,260709.82,251696.5,9013.32,152518.77,108191.05,0.414986478069756,1058.2,921,40.8524590163934,40,103.117316869767,111
"250",2002,65,265354.07,264688.75,254060.2,10628.55,106684.05,158004.7,0.596945280069515,981.882352941176,904,39.2215909090909,38,101.37587966999,111
"251",2000,66,14471.56,14471.56,14471.56,0,9825.2,4646.36,0.321068357523308,817.5,481,37.7142857142857,31,114.517177139161,117
"252",2001,66,19632.21,19632.21,19632.21,0,8965.61,10666.6,0.543321409051757,1150.66666666667,860.5,35.9333333333333,30,114.101541802986,111
"253",2002,66,18553.86,18553.86,18553.86,0,11026.8,7527.06,0.405687010681335,1721,1721,40.9375,40,108.635312544128,111
"254",2000,67,21523.5,21523.5,21523.5,0,8758.13,12765.37,0.59308987850489,1036.4,430,46.1818181818182,41,107.247075522104,111
"255",2001,67,32575.75,32575.75,32575.75,0,11424.95,21150.8,0.649280523088494,1417,558,42.3076923076923,38.5,111.409333937054,117
"256",2002,67,27115.51,26857.46,26857.46,0,11282.6,15574.86,0.579908152148416,1257.66666666667,932.5,39.1304347826087,34.5,113.670090917012,123
"257",2000,68,5712.94,5712.94,5712.94,0,5712.94,0,0,1962,1962,50.5,41,125,125
"258",2001,68,7212.83,7212.83,7212.83,0,7212.83,0,0,2308,2308,42.4,37.5,121.850373570429,125
"259",2002,68,4962.18,3045.55,3045.55,0,3045.55,0,0,250,250,37,24,116.696304444189,111
"260",2000,69,22240.72,22240.72,22240.72,0,16005.54,6235.18,0.280349736879022,1388.33333333333,1121,43.75,38.5,123.211689189918,125
"261",2001,69,25287.98,25287.98,25287.98,0,22809.56,2478.42,0.0980078282251093,1391.6,1154,45.1764705882353,42.5,120.70747050575,125
"262",2002,69,22040.08,22040.08,22040.08,0,19807.26,2232.82,0.101307254783104,1637.33333333333,1269,42.2142857142857,42.5,121.034208587265,125
"263",2000,73,136989.39,136989.39,134200.46,2788.93,92267.13,44722.26,0.326465137190552,886.428571428571,514,40.3684210526316,36,110.934119423409,111
"264",2001,73,165300.06,160237.41,156058.35,4179.06,105150.3,55087.11,0.343784326019748,1017.14285714286,786,40.5714285714286,40,116.963135886932,123
"265",2002,73,130260.43,130260.43,120691.35,9569.08,83096.17,47164.26,0.362076649063726,1170.73333333333,1101.5,42.0105263157895,40,115.64784025356,111
"266",2000,74,10865.4,10865.4,10865.4,0,10865.4,0,0,1652.66666666667,2142.5,42.7142857142857,41.5,103.419708432271,111
"267",2001,74,14742.57,14742.57,14742.57,0,12188.51,2554.06,0.173243878102665,1162.8,896.5,40.9230769230769,43.5,112.670940684019,111
"268",2002,74,9835.72,9835.72,9835.72,0,9679.96,155.76,0.0158361563769607,961.5,769,49.5714285714286,52.5,114.611044234687,123
"269",2000,75,34282.88,34282.88,34282.88,0,25960.74,8322.14,0.242749150596449,1041.875,1033,43.4782608695652,39.5,119.012703133459,123
"270",2001,75,46701.46,46701.46,45643.18,1058.28,33365.99,13335.47,0.285547175612925,1540.81818181818,1452,43,44,113.981551754485,111
"271",2002,75,44978.85,44978.85,44978.85,0,37773.72,7205.13,0.160189288965814,1357,1182.5,43.2162162162162,44,114.418744143081,111
"272",2000,76,53272.21,53272.21,53272.21,0,28778.9,24493.31,0.459776495099415,908.75,577,40.88,43.5,115.278999500865,117
"273",2001,76,50474.67,50474.67,49492.73,981.94,35832.36,14642.31,0.2900922383445,862.1,683,40.8055555555556,37.5,114.522490587853,123
"274",2002,76,36518.12,36518.12,31610.76,4907.36,25226.83,11291.29,0.30919691375131,1011,1052.5,41.6129032258064,40.5,112.96374183556,111
"275",2000,77,59254.92,58488.24,58488.24,0,46320.8,12167.44,0.208032247166268,835.75,904.5,43.3333333333333,41,103.165673817506,111
"276",2001,77,40383.11,40383.11,38061.86,2321.25,24814.86,15568.25,0.385513894298879,796.5,697.5,42.6470588235294,42,97.8601350911309,111
"277",2002,77,46070.15,46070.15,46070.15,0,28441.47,17628.68,0.382648634745057,773.625,505.5,42.3513513513514,44,100.080532405473,111
"278",2000,78,133085.64,128746.84,128746.84,0,65902.24,62844.6,0.488125378455891,946.454545454545,1026,39.2982456140351,36.5,117.972101528861,123
"279",2001,78,131663.06,131663.06,129509.36,2153.7,84393.84,47269.22,0.359016568504484,866.208333333333,696,38.6190476190476,37,118.643276329747,123
"280",2002,78,120355.23,120355.23,120355.23,0,63436.62,56918.61,0.472921783291013,955.391304347826,1009.5,40.4347826086956,39,118.240505792727,123
"281",2000,79,26475.85,24081.58,24081.58,0,19755.92,4325.66,0.179625257146749,590,430,40.0555555555556,32,107.000567238528,111
"282",2001,79,31982.25,31982.25,31340.63,641.62,27272.91,4709.34,0.147248551931149,1049.22222222222,603.5,41.1025641025641,40.5,103.026915554722,111
"283",2002,79,22522.77,22522.77,20421.41,2101.36,22123.22,399.55,0.0177398250748021,1001.8,1115,43.4090909090909,38.5,107.934107128031,111
"284",2000,83,57844.08,55408.71,55408.71,0,22328.84,33079.87,0.597015703848727,732,579,40.6,37,114.318888311964,123
"285",2001,83,94056.07,94056.07,92170.62,1885.45,54537.6,39518.47,0.420158635163047,1074.27777777778,1001,40.2537313432836,38,120.170356894563,124
"286",2002,83,81330.51,81330.51,80053.66,1276.85,46871.73,34458.78,0.423688232128386,1124.95,759.5,37.3793103448276,33,118.853474052972,124
"287",2000,84,723026.16,720866.55,717007.38,3859.17,526276.12,194590.43,0.269939602551956,1744.60869565217,1348,45.5710144927536,43,123.907519706664,124
"288",2001,84,753986.84,752880.99,749776.68,3104.31,538648.129999999,214232.86,0.284550762797185,1533.8380952381,1019,43.9175084175084,44,123.39392932474,124
"289",2002,84,764155.14,759482.8,757169.43,2313.37,530230.61,229252.19,0.301853037356475,1623.62222222222,1339.5,44.0959595959596,44,122.63304119593,124
"290",2000,85,174054.51,174054.51,174054.51,0,142341.17,31713.34,0.182203494755752,1756.8,1277,45.3291139240506,44.5,123.896569988333,124
"291",2001,85,186338.43,182212.31,182212.31,0,150609.3,31603.01,0.173440586972417,1050.9,672.5,47.3676470588235,49,123.303852138201,124
"292",2002,85,169282.22,169282.22,169282.22,0,141434.8,27847.42,0.164502922988604,1290.4,1100,47.1068702290076,47,123.243185196886,124
"293",2000,86,53217.1,53217.1,53217.1,0,31415.02,21802.08,0.409681850382678,596,596,44.125,43,119.031260816542,124
"294",2001,86,52755.45,52755.45,52755.45,0,33903.41,18852.04,0.35734772426356,1271.75,1777,44.6578947368421,44,122.746308485664,124
"295",2002,86,43947.81,43947.81,42487.01,1460.8,23886.24,20061.57,0.456486227641377,991.714285714286,700,43.7894736842105,44,123.436475674215,125
"296",2000,87,31450.06,31450.06,31450.06,0,25180.44,6269.62,0.199351606960368,1602.66666666667,1490.5,44.125,42,124.599748617332,125
"297",2001,87,33213.33,33213.33,33213.33,0,26428.19,6785.14,0.204289663216546,1602.66666666667,1490.5,43.6666666666667,46,121.423118970606,125
"298",2002,87,51054.19,51054.19,51054.19,0,37074.94,13979.25,0.273812002501656,827.5,827.5,42.4285714285714,40.5,121.101313917624,124
"299",2000,88,14196.94,14196.94,14196.94,0,9347.15,4849.79,0.341608121186678,923,500,45.1666666666667,45,122.594917637181,124
"300",2001,88,17314.35,17314.35,17314.35,0,12692.5,4621.85,0.266937540248407,923,500,43.3333333333333,45.5,124.05476266796,124
"301",2002,88,11133.95,11133.95,11133.95,0,6154.97,4978.98,0.447189003004325,923,500,43.1111111111111,31.5,123.514591856439,124
"302",2000,89,48460.83,48460.83,48460.83,0,32681.37,15779.46,0.325612664908958,929,1105.5,46.04,40,121.774134079008,124.5
"303",2001,89,63344.42,63344.42,61996.22,1348.2,37952.11,25392.31,0.400861038746586,929,1105.5,41.7906976744186,41,120.503957886109,124
"304",2002,89,52471.3,52471.3,52471.3,0,31604.38,20866.92,0.397682542647123,1346,1346,44.390243902439,44,121.371650788145,124
"305",2000,95,2031069.79,1999676.27,1985062.75,14613.52,136119.1,1863557.17,0.931929431757471,741.659663865546,740.5,43.3155136268344,43,102.020144950762,111
"306",2001,95,2266807.94,2240449.99,2214639.65,25810.34,160610.25,2079839.74,0.928313396542272,762.636781609195,764.5,41.9071873231466,42,102.359456423305,111
"307",2002,95,2292350.64,2272289.75,2235709.99,36579.76,147793.41,2124496.34,0.934958378437433,854.556603773585,850.5,42.4278409090909,44,102.773103645783,111
"308",2000,96,235452.53,233809.83,233809.83,0,129730.1,104079.73,0.445146938432828,1029.32142857143,1153.5,42.3928571428571,42,115.126055350196,111
"309",2001,96,211104.43,209675.34,208500.24,1175.1,103965.3,105710.04,0.504160575106257,1021.53658536585,976,40.6933333333333,41.5,114.654717765093,111
"310",2002,96,251214.18,246262.25,246262.25,0,116190.55,130071.7,0.528183674111643,1181.69565217391,1137,42.4972067039106,44,113.833592115722,111
"311",2000,97,97883.29,95515.01,95515.01,0,14968.38,80546.63,0.84328766756136,591,332.5,41.7441860465116,43.5,94.5738201775826,111
"312",2001,97,111946.15,110517.06,106774.95,3742.11,17008.91,93508.15,0.84609697362561,469.785714285714,413.5,40.8571428571429,41,94.6419811565744,101.5
