acs_occ_code,SOC2010,SOC_major,SOC_minor,SOC_broad,SOC2010_cleaned,occ_title,occ_group,tot_emp,emp_prse,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,year
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,118660,1.6,42.37,88140,1,21.45,27.76,37.27,50.75,69,44620,57730,77520,105550,143510,2020
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,106910,1.5,41.82,86980,0.8,22.78,28.97,37.66,49.16,64.35,47370,60260,78340,102250,133850,2021
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,108780,1.5,42.96,89350,0.9,22.86,29,37.85,50.45,68.62,47550,60320,78730,104940,142730,2022
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,111500,1.4,43.78,91060,0.5,23.8,29.98,39.11,51.84,67.76,49500,62360,81360,107830,140930,2023
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical scientists, all other",NA,25260,3.9,39.21,81560,2.4,18.31,27.09,38.53,50.92,59.56,38080,56340,80150,105910,123890,2004
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical scientists, all other",NA,23800,3.5,40.57,84380,1.9,19.84,28.58,40.05,52.15,60.53,41260,59440,83300,108460,125910,2005
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical scientists, all other",NA,21380,4.8,41.01,85310,2,19.93,28.47,40.12,52.61,65.45,41440,59210,83450,109430,136130,2006
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical scientists, all other",NA,23300,2.5,42.41,88210,1.8,21.3,30.53,42.15,54.38,64.62,44310,63500,87660,113120,134420,2007
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical scientists, all other",NA,22900,2.3,44.16,91850,1.7,22.2,32.22,43.99,56.7,66.95,46170,67010,91500,117930,139260,2008
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical scientists, all other",NA,25310,2,45.62,94880,1.5,23.22,33.27,45.17,57.61,69.19,48300,69210,93950,119840,143910,2009
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",NA,24690,2.4,46.05,95780,1.6,23.13,32.75,45.57,58.32,70.72,48110,68130,94780,121300,147100,2010
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",NA,25790,3.3,46.29,96290,1.9,21.96,31.88,45.67,59.01,71.4,45680,66320,94990,122750,148500,2011
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,25230,2.7,45.06,93720,2.2,20.32,28.37,44.06,58.88,71.89,42260,59000,91640,122470,149530,2012
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,23290,3.4,45.65,94950,2,20.97,29.55,44.82,58.73,72.5,43620,61460,93230,122160,150810,2013
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,23030,2,46,95670,1.8,22.31,30.24,45.21,58.78,72.76,46400,62900,94030,122270,151340,2014
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,21130,1.8,47.23,98240,2.3,22.89,31.9,46.7,59.41,73.98,47620,66360,97130,123580,153880,2015
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,18960,1.1,47.34,98460,1.8,22.78,31.35,46.19,59.6,74.52,47380,65210,96070,123960,155000,2016
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,17320,2.5,51.53,107180,1.4,24.18,34.97,49.99,63.7,77.84,50300,72740,103990,132490,161900,2017
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,17380,2.6,52.93,110090,1.4,24.87,36.46,51.55,65.83,78.95,51730,75830,107230,136930,164210,2018
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,17550,2.8,53.88,112070,1.4,24.85,37.24,52.84,66.97,79.45999999999998,51680,77460,109910,139300,165270,2019
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,19050,2.3,52.93,110100,1.6,23.94,34.76,51.55,67.38,82.12,49800,72310,107210,140140,170800,2020
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,19680,2,54.43,113220,0.8,25.03,37.65,50.05,68.05,82.93,52060,78320,104100,141540,172490,2021
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,19820,2.2,55.88,116230,1.4,27.17,38.72,51.91,68.92,84.75,56520,80530,107970,143350,176280,2022
1760,19-2099,19,19-2000,19-2090,19-2099,"Physical Scientists, All Other",detailed,20820,1.6,57.24,119050,0.7,28.65,39.04,53.98,71.36,88.22,59590,81210,112280,148430,183500,2023
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,13680,6.4,33.56,69800,4.3,17.16,22.77,31.17,42.25,55.09,35690,47370,64830,87890,114580,2000
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,13390,5.8,34.78,72350,4.3,18.12,23.84,32.24,43.55,57.51,37700,49600,67050,90590,119620,2001
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,13290,3.7,36.62,76180,2.8,18.6,24.31,32.96,43.61,57.9,38690,50560,68550,90710,120440,2002
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,12300,3.6,37.41,77810,2.4,18.91,24.86,33.78,44.31,59.78,39330,51710,70250,92170,124350,2003
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,12030,3.9,38.35,79770,1.4,19.73,25.79,34.99,46.27,62.1,41040,53650,72780,96240,129170,2004
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,12470,3.2,38.9,80900,1.7,19.62,25.53,35.43,48.04,63.66,40810,53100,73690,99920,132420,2005
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,12970,2.6,40.14,83500,1.5,20.33,26.8,37.03,49.76,65.65,42280,55740,77010,103500,136550,2006
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,12740,3.1,41.68,86700,2.4,20.93,27.89,38.57,51.06,67.82,43540,58010,80220,106200,141070,2007
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,12600,3,43.67,90830,2.5,21.18,28.55,40.19,54.61,71.69,44050,59390,83590,113590,149110,2008
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,13160,2.4,46.31,96320,2.8,21.5,29.32,41.79,57.52,73.66,44720,60990,86930,119630,153210,2009
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,13250,2.6,47.77,99350,1.9,23.2,30.67,43,59.02,74.76,48250,63790,89450,122760,155490,2010
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,NA,14270,3.1,48.2,100270,1.7,24.1,31.66,43.54,59.12,74.76,50120,65850,90550,122980,155490,2011
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,15760,3,47.83,99480,1.2,24.71,32.28,44.16,59.56,74.75,51410,67150,91860,123890,155490,2012
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,17230,3.5,48.78,101450,2,24.01,32.39,44.75,60.69,76,49940,67380,93070,126230,158090,2013
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,18680,3.1,50.62,105290,1.7,24.25,32.84,46.02,62.44,82.11,50440,68310,95710,129880,170780,2014
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,19090,4,52.51,109230,1.5,25.26,34.07,47.68,64.46,85.08,52540,70870,99180,134080,176960,2015
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,19380,4.3,54.26,112860,1.3,26.51,35.52,48.58,66.4,87.05,55150,73890,101050,138120,181060,2016
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,19550,4.5,54.16,112650,1.3,27.11,36.35,49.27,66.59,82.97,56400,75610,102490,138500,172580,2017
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,18650,3.5,55.78,116020,1.7,27.95,37.15,50.16,68.16,87.77,58130,77270,104340,141780,182560,2018
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,19000,4.3,56.07,116630,1.4,28.58,37.89,50.49,69.05,88.95,59450,78800,105020,143620,185020,2019
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,17520,3.3,58.11,120880,1.5,28.47,38.39,52.09,72.7,95.3,59220,79860,108350,151210,198230,2020
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,15640,4.5,58.09,120830,1.7,30.03,38.35,50.79,72.65,93.12,62460,79760,105630,151110,193690,2021
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,16370,5.3,61.63,128180,2.8,30.04,39.33,54.78,75.45,99.63,62480,81810,113940,156940,207230,2022
1800,19-3011,19,19-3000,19-3010,19-3011,Economists,detailed,16420,3.5,63.78,132650,2.6,30.06,39.58,55.64,79.84,104.28,62520,82330,115730,166070,216900,2023
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,NA,25210,21.2,16.44,34180,3.6,7.24,8.33,12.6,22.99,34.52,15050,17330,26200,47820,71790,2000
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,NA,20690,13.9,15.7,32660,2.8,7.34,8.29,11.17,21.04,31.19,15260,17240,23230,43770,64870,2001
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,NA,18350,6.2,14.6,30360,3.7,7.28,8.29,10.67,18.52,27.44,15140,17250,22200,38530,57080,2002
1815,19-3022,19,19-3000,19-3020,19-3022,Survey researchers,NA,16850,7.3,15.76,32770,2.2,7.4,8.7,11.83,20.49,28.91,15400,18090,24600,42610,60140,2003
1815,19-3022,19,19-3000,19-3020,19-3022,Survey researchers,NA,19480,8.9,15.39,32010,2.7,7.37,8.62,12.74,19.9,27.28,15330,17920,26490,41390,56740,2004
1815,19-3022,19,19-3000,19-3020,19-3022,Survey researchers,NA,21650,7.2,18.13,37710,3.2,7.73,10.19,14.97,23.23,33.87,16080,21200,31140,48320,70450,2005
1815,19-3022,19,19-3000,19-3020,19-3022,Survey researchers,NA,24140,7.7,19.08,39680,3.1,8.04,10.65,16.04,24.5,35.4,16720,22150,33360,50960,73630,2006
1815,19-3022,19,19-3000,19-3020,19-3022,Survey researchers,NA,22140,4.3,20.62,42880,2.6,8.29,10.82,17.7,26.97,37.52,17240,22500,36820,56090,78040,2007
1815,19-3022,19,19-3000,19-3020,19-3022,Survey researchers,NA,21100,4.2,20.22,42060,2.9,8.49,10.71,17.42,26.19,36.51,17650,22290,36220,54480,75940,2008
1815,19-3022,19,19-3000,19-3020,19-3022,Survey researchers,NA,20300,3.2,20.35,42330,3.7,8.59,10.68,17.01,26.19,36.88,17860,22220,35380,54480,76710,2009
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,NA,17850,3.6,20.89,43450,4,8.97,11.49,17.33,26.82,37.52,18660,23900,36050,55780,78030,2010
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,NA,17060,3.6,22.95,47740,2.9,9.26,12.7,19.3,30.1,40.91,19260,26420,40150,62620,85080,2011
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,17370,4.5,24.47,50890,2.9,9.44,13.94,21.66,32.97,42.83,19640,28990,45050,68570,89080,2012
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,17370,4.6,25.58,53210,2.8,9.11,13.46,22.94,34.79,44.54,18950,27990,47720,72370,92640,2013
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,15410,5.1,26.31,54730,2.6,9.13,13.98,23.92,35.34,45.71,19000,29070,49760,73520,95070,2014
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,13650,5.7,28.53,59340,2.5,10.72,17.29,25.92,37.12,47.84,22300,35960,53920,77210,99500,2015
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,11930,4.9,28.82,59950,2.9,12.35,18.17,26.19,36.75,48.2,25680,37800,54470,76440,100250,2016
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,11270,4.8,29.18,60700,2.2,12.98,18.66,26.09,37.16,48.4,27000,38820,54270,77280,100660,2017
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,11690,5.5,30.4,63240,2.2,14.24,19.81,27.74,37.67,49.71,29620,41200,57700,78360,103400,2018
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,9930,5.4,31.61,65760,2.3,15.46,20.69,28.45,38.42,52.33,32150,43030,59170,79920,108860,2019
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,10350,5.4,32.19,66960,2.4,16.33,21.48,28.79,39.34,53.32,33970,44680,59870,81830,110910,2020
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,8850,5.3,31.1,64690,3.7,12.67,18.67,28.72,37.77,48.65,26360,38840,59740,78560,101180,2021
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,7880,5.1,31.94,66440,3,14.79,21.22,29.04,38.76,50.43,30770,44150,60410,80620,104890,2022
1815,19-3022,19,19-3000,19-3020,19-3022,Survey Researchers,detailed,8190,4.8,32.05,66670,2.2,14.8,19.87,29.31,39.17,51.82,30790,41330,60960,81460,107790,2023
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,114970,1.2,35.45,73740,0.6,18.61,24.61,33.31,43.43,53.31,38720,51180,69280,90340,110880,2012
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,116390,1.1,35.73,74310,0.5,18.88,24.75,33.42,43.91,54.54,39260,51470,69500,91330,113430,2013
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,117820,1.1,36.44,75790,0.6,19.35,25.31,33.99,44.61,54.95,40240,52650,70700,92790,114290,2014
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,118990,1.2,37.47,77950,0.7,19.77,25.9,34.89,46.07,56.88,41110,53880,72580,95820,118310,2015
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,122310,1.3,38.77,80640,0.8,20.14,26.72,36.17,47.4,58.47,41890,55580,75230,98590,121610,2016
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,121870,1.3,39.79,82770,0.7,20.35,27.42,37.03,48.51,59.87,42330,57040,77030,100900,124520,2017
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,124750,1.4,41.63,86600,0.9,21.06,28.21,37.99,49.83,62.14,43800,58680,79010,103650,129250,2018
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,128130,1.5,42.68,88770,0.9,21.82,28.97,38.64,50.72,63.5,45380,60250,80370,105490,132070,2019
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,127070,1.6,43.61,90710,0.9,22.25,29.54,39.51,52.38,66.15,46270,61440,82180,108940,137590,2020
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,129620,1.5,44.28,92100,1.1,23,29.89,38.96,51.49,64.37,47850,62170,81040,107090,133890,2021
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,138310,1.6,46.25,96190,1,23.08,30.87,41.02,55.95,68.23,48010,64220,85330,116370,141910,2022
1820,19-3030,19,19-3000,19-3030,19-3030,Psychologists,broad,150030,2.7,48.64,101170,0.8,25.21,33.07,44.59,60.08,73.02,52430,68780,92740,124960,151880,2023
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,1360,14.5,24.16,50250,4.4,9.340000000000002,16.31,21.96,30.59,41.03,19420,33930,45670,63630,85350,2000
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,1820,7,27.19,56560,4.9,12.63,18.69,26.38,34.78,43.34,26270,38870,54860,72340,90140,2001
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,2630,12.3,27.17,56520,4.1,13.23,18.42,25.56,34.73,43.55,27520,38320,53160,72230,90580,2002
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,3060,12.3,28.16,58570,4.5,14.68,19.53,26.16,35.22,44.84,30530,40630,54410,73260,93270,2003
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,3640,10.2,30.46,63350,3.8,15.73,20.67,27.82,38.78,50.22,32720,42990,57870,80650,104450,2004
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,3500,8.3,29.66,61700,4.3,15.87,19.53,25.37,36.83,52.57,33000,40630,52760,76600,109350,2005
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,3440,10.9,32.83,68300,4.1,17.69,21.45,28.99,42.42,55.66,36790,44610,60290,88240,115770,2006
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,3680,9.9,32.37,67330,2.6,17.66,21.88,29.39,39.85,52.06,36740,45520,61140,82890,108280,2007
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,4390,6.9,36.28,75460,3.2,19.58,24.57,32.96,44.34,58.72,40720,51110,68570,92220,122130,2008
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,4430,8.3,36.63,76190,2.5,20.15,25.63,33.47,43.75,59.33,41910,53300,69620,91000,123410,2009
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,3710,8.5,38.53,80130,2.4,21.16,26.69,34.79,46.64,62.44,44000,55520,72360,97010,129870,2010
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,NA,2830,9.4,38.2,79460,1.7,21.09,27.04,35.42,46.19,62.4,43870,56230,73670,96070,129780,2011
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2340,6.2,38.86,80820,1.7,20.81,27.44,36.04,46.57,62.38,43280,57080,74960,96850,129760,2012
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2690,6.7,37.56,78120,2,19.13,25.79,34.82,45.47,61.34,39790,53650,72430,94570,127590,2013
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2240,6.6,37.89,78810,2.2,19.03,25.8,35.01,45.88,61.48,39580,53650,72810,95440,127890,2014
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2620,6.7,39.47,82100,2.9,17.41,24.7,35.46,49.66,69.83,36200,51380,73760,103300,145250,2015
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2870,5.3,41.75,86840,2.8,20.17,27.72,38.34,51.98,70.61,41950,57650,79750,108130,146860,2016
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2770,5.6,41.41,86130,3,18.61,27.51,38.29,50.99,68.01,38710,57220,79650,106060,141450,2017
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2710,6.2,43.41,90290,2.1,22.2,30.58,39.45,53.21,67.52,46170,63610,82050,110680,140430,2018
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2630,7.6,43.55,90590,2.6,22.56,30.03,40.1,52.16,68.16,46920,62460,83420,108500,141770,2019
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2470,8,44.91,93420,2.3,25.31,31.58,41.4,53.8,68.76,52640,65680,86110,111910,143020,2020
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2640,11.9,46.28,96260,1.6,29.21,31.51,44.67,54.95,65.1,60770,65530,92910,114300,135420,2021
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2980,8.9,48.71,101310,2.9,27.64,34.46,47.4,61.02,79.83,57490,71680,98590,126920,166040,2022
1830,19-3041,19,19-3000,19-3040,19-3041,Sociologists,detailed,2890,7.2,51.31,106710,2.3,28.83,36.55,48.93,64.9,79.45999999999998,59960,76030,101770,134980,165280,2023
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,NA,28850,3.8,23.36,48590,1.1,14.37,17.55,22.36,27.84,34.66,29890,36510,46500,57900,72090,2000
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,NA,31130,2.9,24.24,50430,0.9,14.88,18.34,23.33,29.08,35.69,30940,38150,48530,60490,74240,2001
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,NA,30460,2.3,24.98,51960,0.7,15.31,18.85,23.98,30.15,36.87,31830,39210,49880,62710,76700,2002
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and regional planners,NA,30770,2.4,25.58,53210,0.8,15.56,19.35,24.73,31.12,37.85,32360,40250,51440,64730,78720,2003
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and regional planners,NA,31140,2.1,26.75,55640,0.7,16.27,20.17,25.7,32.47,39.72,33840,41950,53450,67530,82610,2004
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and regional planners,NA,31650,2.1,27.7,57620,0.8,16.79,20.85,26.53,33.41,41.32,34920,43360,55170,69490,85940,2005
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and regional planners,NA,32640,1.9,28.33,58940,0.6,17.12,21.39,27.22,34.32,41.77,35610,44480,56630,71390,86880,2006
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and regional planners,NA,35040,1.9,29.08,60480,0.6,17.76,22,27.87,35.15,42.59,36950,45750,57970,73110,88590,2007
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and regional planners,NA,37120,1.6,30,62400,0.6,18.25,22.62,28.75,36.36,44,37960,47050,59810,75630,91520,2008
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and regional planners,NA,38950,1.7,31.1,64680,0.6,18.97,23.42,29.72,37.4,45.58,39460,48700,61820,77790,94800,2009
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,NA,38830,2.1,31.74,66020,0.6,19.43,24.02,30.31,37.93,46.36,40410,49960,63040,78890,96420,2010
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,NA,38320,2,32.38,67350,0.6,19.73,24.51,30.82,38.82,47.14,41040,50970,64100,80740,98060,2011
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,37620,2.4,32.67,67950,0.6,19.95,24.87,31.36,39.25,46.94,41490,51740,65230,81630,97630,2012
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,35940,1.8,32.66,67920,0.6,19.88,24.81,31.56,39.44,47.06,41350,51600,65650,82030,97890,2013
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,35820,2.2,33.18,69010,0.5,20.3,25.38,32.18,40.17,47.86,42220,52790,66940,83550,99560,2014
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,35480,1.6,33.98,70680,0.5,20.64,25.84,32.8,41.06,49.14,42940,53740,68220,85400,102200,2015
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,34810,1.5,35.12,73060,0.6,21.23,26.52,33.66,42.26,50.63,44170,55160,70020,87910,105310,2016
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,35310,1.4,35.75,74350,0.5,21.48,26.9,34.37,43.15,52.01,44680,55960,71490,89760,108170,2017
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,37840,1.6,36.65,76240,0.5,21.72,27.39,35.12,44.32,54.89,45180,56970,73050,92180,114170,2018
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,38560,1.7,37.38,77750,0.6,22.04,27.87,35.75,45.19,55.9,45850,57960,74350,94000,116280,2019
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,38190,1.8,38.18,79410,0.6,22.51,28.43,36.52,46.34,56.86,46830,59130,75950,96380,118280,2020
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,38940,1.7,39.09,81310,1.1,23.42,29.75,37.74,47.64,57.38,48720,61880,78500,99090,119340,2021
1840,19-3051,19,19-3000,19-3050,19-3051,Urban and Regional Planners,detailed,39880,1.5,39.63,82420,0.8,24.02,29.87,38.24,48.32,58.39,49960,62130,79540,100500,121460,2022
