"","year","occ_code"
"1068",2001,"35-1011"
"1069",2001,"35-1012"
"1070",2001,"35-2011"
"1071",2001,"35-2012"
"1072",2001,"35-2014"
"1073",2001,"35-2015"
"1074",2001,"35-2021"
"1075",2001,"35-3011"
"1076",2001,"35-3021"
"1077",2001,"35-3022"
"1078",2001,"35-3031"
"1079",2001,"35-3041"
"1080",2001,"35-9011"
"1081",2001,"35-9021"
"1082",2001,"35-9031"
"1083",2001,"37-0000"
"1084",2001,"37-1011"
"1085",2001,"37-1012"
"1086",2001,"37-2011"
"1087",2001,"37-2012"
"1088",2001,"37-2021"
"1089",2001,"37-3011"
"1090",2001,"37-3012"
"1091",2001,"37-3013"
"1092",2001,"39-0000"
"1093",2001,"39-1011"
"1094",2001,"39-1012"
"1095",2001,"39-1021"
"1096",2001,"39-2011"
"1097",2001,"39-2021"
"1098",2001,"39-3011"
"1099",2001,"39-3012"
"1100",2001,"39-3021"
"1101",2001,"39-3031"
"1102",2001,"39-3091"
"1103",2001,"39-3092"
"1104",2001,"39-3093"
"1105",2001,"39-4011"
"1106",2001,"39-4021"
"1107",2001,"39-5011"
"1108",2001,"39-5012"
"1109",2001,"39-5091"
"1110",2001,"39-5092"
"1111",2001,"39-5093"
"1112",2001,"39-5094"
"1113",2001,"39-6011"
"1114",2001,"39-6012"
"1115",2001,"39-6021"
"1116",2001,"39-6022"
"1117",2001,"39-6031"
"1118",2001,"39-6032"
"1119",2001,"39-9011"
"1120",2001,"39-9021"
"1121",2001,"39-9031"
"1122",2001,"39-9032"
"1123",2001,"39-9041"
"1124",2001,"41-0000"
"1125",2001,"41-1011"
"1126",2001,"41-1012"
"1127",2001,"41-2011"
"1128",2001,"41-2012"
"1129",2001,"41-2021"
"1130",2001,"41-2022"
"1131",2001,"41-2031"
"1132",2001,"41-3011"
"1133",2001,"41-3021"
"1134",2001,"41-3031"
"1135",2001,"41-3041"
"1136",2001,"41-4011"
"1137",2001,"41-4012"
"1138",2001,"41-9011"
"1139",2001,"41-9012"
"1140",2001,"41-9021"
"1141",2001,"41-9022"
"1142",2001,"41-9031"
"1143",2001,"41-9041"
"1144",2001,"41-9091"
"1145",2001,"43-0000"
"1146",2001,"43-1011"
"1147",2001,"43-2011"
"1148",2001,"43-2021"
"1149",2001,"43-3011"
"1150",2001,"43-3021"
"1151",2001,"43-3031"
"1152",2001,"43-3041"
"1153",2001,"43-3051"
"1154",2001,"43-3061"
"1155",2001,"43-3071"
"1156",2001,"43-4011"
"1157",2001,"43-4021"
"1158",2001,"43-4031"
"1159",2001,"43-4041"
"1160",2001,"43-4051"
"1161",2001,"43-4061"
"1162",2001,"43-4071"
"1163",2001,"43-4081"
"1164",2001,"43-4111"
"1165",2001,"43-4121"
"1166",2001,"43-4131"
"1167",2001,"43-4141"
"1168",2001,"43-4151"
"1169",2001,"43-4161"
"1170",2001,"43-4171"
"1171",2001,"43-4181"
"1172",2001,"43-5011"
"1173",2001,"43-5021"
"1174",2001,"43-5031"
"1175",2001,"43-5032"
"1176",2001,"43-5041"
"1177",2001,"43-5051"
"1178",2001,"43-5052"
"1179",2001,"43-5053"
"1180",2001,"43-5061"
"1181",2001,"43-5071"
"1182",2001,"43-5081"
"1183",2001,"43-5111"
"1184",2001,"43-6011"
"1185",2001,"43-6012"
"1186",2001,"43-6013"
"1187",2001,"43-6014"
"1188",2001,"43-9011"
"1189",2001,"43-9021"
"1190",2001,"43-9022"
"1191",2001,"43-9031"
"1192",2001,"43-9041"
"1193",2001,"43-9051"
"1194",2001,"43-9061"
"1195",2001,"43-9071"
"1196",2001,"43-9081"
"1197",2001,"43-9111"
"1198",2001,"45-0000"
"1199",2001,"45-1011"
"1200",2001,"45-1012"
"1201",2001,"45-2011"
"1202",2001,"45-2021"
"1203",2001,"45-2041"
"1204",2001,"45-2091"
"1205",2001,"45-2092"
"1206",2001,"45-2093"
"1207",2001,"45-4011"
"1208",2001,"45-4021"
"1209",2001,"45-4022"
"1210",2001,"45-4023"
"1211",2001,"47-0000"
"1212",2001,"47-1011"
"1213",2001,"47-2011"
"1214",2001,"47-2021"
"1215",2001,"47-2022"
"1216",2001,"47-2031"
"1217",2001,"47-2041"
"1218",2001,"47-2042"
"1219",2001,"47-2043"
"1220",2001,"47-2044"
"1221",2001,"47-2051"
"1222",2001,"47-2053"
"1223",2001,"47-2061"
"1224",2001,"47-2071"
"1225",2001,"47-2072"
"1226",2001,"47-2073"
"1227",2001,"47-2081"
"1228",2001,"47-2082"
"1229",2001,"47-2111"
"1230",2001,"47-2121"
"1231",2001,"47-2130"
"1232",2001,"47-2141"
"1233",2001,"47-2142"
"1234",2001,"47-2151"
"1235",2001,"47-2152"
"1236",2001,"47-2161"
"1237",2001,"47-2171"
"1238",2001,"47-2181"
"1239",2001,"47-2211"
"1240",2001,"47-2221"
"1241",2001,"47-3011"
"1242",2001,"47-3012"
"1243",2001,"47-3013"
"1244",2001,"47-3014"
"1245",2001,"47-3015"
"1246",2001,"47-3016"
"1247",2001,"47-4011"
"1248",2001,"47-4021"
"1249",2001,"47-4031"
"1250",2001,"47-4041"
"1251",2001,"47-4051"
"1252",2001,"47-4061"
"1253",2001,"47-4071"
"1254",2001,"47-4091"
"1255",2001,"47-5011"
"1256",2001,"47-5012"
"1257",2001,"47-5013"
"1258",2001,"47-5021"
"1259",2001,"47-5031"
"1260",2001,"47-5041"
"1261",2001,"47-5042"
"1262",2001,"47-5051"
"1263",2001,"47-5061"
"1264",2001,"47-5071"
"1265",2001,"47-5081"
"1266",2001,"49-0000"
"1267",2001,"49-1011"
"1268",2001,"49-2011"
"1269",2001,"49-2021"
"1270",2001,"49-2022"
"1271",2001,"49-2091"
"1272",2001,"49-2092"
"1273",2001,"49-2093"
"1274",2001,"49-2094"
"1275",2001,"49-2095"
"1276",2001,"49-2096"
"1277",2001,"49-2097"
"1278",2001,"49-2098"
"1279",2001,"49-3011"
"1280",2001,"49-3021"
"1281",2001,"49-3022"
"1282",2001,"49-3023"
"1283",2001,"49-3031"
"1284",2001,"49-3041"
"1285",2001,"49-3042"
"1286",2001,"49-3043"
"1287",2001,"49-3051"
"1288",2001,"49-3052"
"1289",2001,"49-3053"
"1290",2001,"49-3091"
"1291",2001,"49-3092"
"1292",2001,"49-3093"
"1293",2001,"49-9011"
"1294",2001,"49-9012"
"1295",2001,"49-9021"
"1296",2001,"49-9031"
"1297",2001,"49-9041"
"1298",2001,"49-9042"
"1299",2001,"49-9043"
"1300",2001,"49-9044"
"1301",2001,"49-9045"
"1302",2001,"49-9051"
"1303",2001,"49-9052"
"1304",2001,"49-9061"
"1305",2001,"49-9062"
"1306",2001,"49-9063"
"1307",2001,"49-9064"
"1308",2001,"49-9091"
"1309",2001,"49-9092"
"1310",2001,"49-9093"
"1311",2001,"49-9094"
"1312",2001,"49-9095"
"1313",2001,"49-9096"
"1314",2001,"49-9097"
"1315",2001,"49-9098"
"1316",2001,"51-0000"
"1317",2001,"51-1011"
"1318",2001,"51-2011"
"1319",2001,"51-2021"
"1320",2001,"51-2022"
"1321",2001,"51-2023"
"1322",2001,"51-2031"
"1323",2001,"51-2041"
"1324",2001,"51-2091"
"1325",2001,"51-2092"
"1326",2001,"51-2093"
"1327",2001,"51-3011"
"1328",2001,"51-3021"
"1329",2001,"51-3022"
"1330",2001,"51-3023"
"1331",2001,"51-3091"
"1332",2001,"51-3092"
"1333",2001,"51-3093"
"1334",2001,"51-4011"
"1335",2001,"51-4012"
"1336",2001,"51-4021"
"1337",2001,"51-4022"
"1338",2001,"51-4023"
"1339",2001,"51-4031"
"1340",2001,"51-4032"
"1341",2001,"51-4033"
"1342",2001,"51-4034"
"1343",2001,"51-4035"
"1344",2001,"51-4041"
"1345",2001,"51-4051"
"1346",2001,"51-4052"
"1347",2001,"51-4061"
"1348",2001,"51-4062"
"1349",2001,"51-4071"
"1350",2001,"51-4072"
"1351",2001,"51-4081"
"1352",2001,"51-4111"
"1353",2001,"51-4121"
"1354",2001,"51-4122"
"1355",2001,"51-4191"
"1356",2001,"51-4192"
"1357",2001,"51-4193"
"1358",2001,"51-4194"
"1359",2001,"51-5011"
"1360",2001,"51-5012"
"1361",2001,"51-5021"
"1362",2001,"51-5022"
"1363",2001,"51-5023"
"1364",2001,"51-6011"
"1365",2001,"51-6021"
"1366",2001,"51-6031"
"1367",2001,"51-6041"
"1368",2001,"51-6042"
"1369",2001,"51-6051"
"1370",2001,"51-6052"
"1371",2001,"51-6061"
"1372",2001,"51-6062"
"1373",2001,"51-6063"
"1374",2001,"51-6064"
"1375",2001,"51-6091"
"1376",2001,"51-6092"
"1377",2001,"51-6093"
"1378",2001,"51-7011"
"1379",2001,"51-7021"
"1380",2001,"51-7031"
"1381",2001,"51-7032"
"1382",2001,"51-7041"
"1383",2001,"51-7042"
"1384",2001,"51-8011"
"1385",2001,"51-8012"
"1386",2001,"51-8013"
"1387",2001,"51-8021"
"1388",2001,"51-8031"
"1389",2001,"51-8091"
"1390",2001,"51-8092"
"1391",2001,"51-8093"
"1392",2001,"51-9011"
"1393",2001,"51-9012"
"1394",2001,"51-9021"
"1395",2001,"51-9022"
"1396",2001,"51-9023"
"1397",2001,"51-9031"
"1398",2001,"51-9032"
"1399",2001,"51-9041"
"1400",2001,"51-9051"
"1401",2001,"51-9061"
"1402",2001,"51-9071"
"1403",2001,"51-9081"
"1404",2001,"51-9082"
"1405",2001,"51-9083"
"1406",2001,"51-9111"
"1407",2001,"51-9121"
"1408",2001,"51-9122"
"1409",2001,"51-9123"
"1410",2001,"51-9131"
"1411",2001,"51-9132"
"1412",2001,"51-9141"
"1413",2001,"51-9191"
"1414",2001,"51-9192"
"1415",2001,"51-9193"
"1416",2001,"51-9194"
"1417",2001,"51-9195"
"1418",2001,"51-9196"
"1419",2001,"51-9197"
"1420",2001,"51-9198"
"1421",2001,"53-0000"
"1422",2001,"53-1011"
"1423",2001,"53-1021"
"1424",2001,"53-1031"
"1425",2001,"53-2011"
"1426",2001,"53-2012"
"1427",2001,"53-2021"
"1428",2001,"53-2022"
"1429",2001,"53-3011"
"1430",2001,"53-3021"
"1431",2001,"53-3022"
"1432",2001,"53-3031"
"1433",2001,"53-3032"
"1434",2001,"53-3033"
"1435",2001,"53-3041"
"1436",2001,"53-4011"
"1437",2001,"53-4012"
"1438",2001,"53-4013"
"1439",2001,"53-4021"
"1440",2001,"53-4031"
"1441",2001,"53-5011"
"1442",2001,"53-5021"
"1443",2001,"53-5022"
"1444",2001,"53-5031"
"1445",2001,"53-6011"
"1446",2001,"53-6021"
"1447",2001,"53-6031"
"1448",2001,"53-6041"
"1449",2001,"53-6051"
"1450",2001,"53-7011"
"1451",2001,"53-7021"
"1452",2001,"53-7031"
"1453",2001,"53-7032"
"1454",2001,"53-7033"
"1455",2001,"53-7041"
"1456",2001,"53-7051"
"1457",2001,"53-7061"
"1458",2001,"53-7062"
"1459",2001,"53-7063"
"1460",2001,"53-7064"
"1461",2001,"53-7071"
"1462",2001,"53-7072"
"1463",2001,"53-7073"
"1464",2001,"53-7081"
"1465",2001,"53-7111"
"1466",2001,"53-7121"
"1467",2002,"00-0000"
"1468",2002,"11-0000"
"1469",2002,"11-1011"
"1470",2002,"11-1021"
"1471",2002,"11-1031"
"1472",2002,"11-2011"
"1473",2002,"11-2021"
"1474",2002,"11-2022"
"1475",2002,"11-2031"
"1476",2002,"11-3011"
"1477",2002,"11-3021"
"1478",2002,"11-3031"
"1479",2002,"11-3040"
"1480",2002,"11-3051"
"1481",2002,"11-3061"
"1482",2002,"11-3071"
"1483",2002,"11-9011"
"1484",2002,"11-9021"
"1485",2002,"11-9031"
"1486",2002,"11-9032"
"1487",2002,"11-9033"
"1488",2002,"11-9041"
"1489",2002,"11-9051"
"1490",2002,"11-9061"
"1491",2002,"11-9071"
"1492",2002,"11-9081"
"1493",2002,"11-9111"
"1494",2002,"11-9121"
"1495",2002,"11-9131"
"1496",2002,"11-9141"
"1497",2002,"11-9151"
"1498",2002,"13-0000"
"1499",2002,"13-1011"
"1500",2002,"13-1021"
"1501",2002,"13-1022"
"1502",2002,"13-1023"
"1503",2002,"13-1031"
"1504",2002,"13-1032"
"1505",2002,"13-1041"
"1506",2002,"13-1051"
"1507",2002,"13-1061"
"1508",2002,"13-1071"
"1509",2002,"13-1072"
"1510",2002,"13-1073"
"1511",2002,"13-1111"
"1512",2002,"13-1121"
"1513",2002,"13-2011"
"1514",2002,"13-2021"
"1515",2002,"13-2031"
"1516",2002,"13-2041"
"1517",2002,"13-2051"
"1518",2002,"13-2052"
"1519",2002,"13-2053"
"1520",2002,"13-2061"
"1521",2002,"13-2071"
"1522",2002,"13-2072"
"1523",2002,"13-2081"
"1524",2002,"13-2082"
"1525",2002,"15-0000"
"1526",2002,"15-1011"
"1527",2002,"15-1021"
"1528",2002,"15-1031"
"1529",2002,"15-1032"
"1530",2002,"15-1041"
"1531",2002,"15-1051"
"1532",2002,"15-1061"
"1533",2002,"15-1071"
"1534",2002,"15-1081"
"1535",2002,"15-2011"
"1536",2002,"15-2021"
"1537",2002,"15-2031"
"1538",2002,"15-2041"
"1539",2002,"15-2091"
"1540",2002,"17-0000"
"1541",2002,"17-1011"
"1542",2002,"17-1012"
"1543",2002,"17-1021"
"1544",2002,"17-1022"
"1545",2002,"17-2011"
"1546",2002,"17-2021"
"1547",2002,"17-2031"
"1548",2002,"17-2041"
"1549",2002,"17-2051"
"1550",2002,"17-2061"
"1551",2002,"17-2071"
"1552",2002,"17-2072"
"1553",2002,"17-2081"
"1554",2002,"17-2111"
"1555",2002,"17-2112"
"1556",2002,"17-2121"
"1557",2002,"17-2131"
"1558",2002,"17-2141"
"1559",2002,"17-2151"
"1560",2002,"17-2161"
"1561",2002,"17-2171"
"1562",2002,"17-3011"
"1563",2002,"17-3012"
"1564",2002,"17-3013"
"1565",2002,"17-3021"
"1566",2002,"17-3022"
"1567",2002,"17-3023"
"1568",2002,"17-3024"
"1569",2002,"17-3025"
"1570",2002,"17-3026"
"1571",2002,"17-3027"
"1572",2002,"17-3031"
"1573",2002,"19-0000"
"1574",2002,"19-1010"
"1575",2002,"19-1021"
"1576",2002,"19-1022"
"1577",2002,"19-1023"
"1578",2002,"19-1031"
"1579",2002,"19-1032"
"1580",2002,"19-1041"
"1581",2002,"19-1042"
"1582",2002,"19-2011"
"1583",2002,"19-2012"
"1584",2002,"19-2021"
"1585",2002,"19-2031"
"1586",2002,"19-2032"
"1587",2002,"19-2041"
"1588",2002,"19-2042"
"1589",2002,"19-2043"
"1590",2002,"19-3011"
"1591",2002,"19-3021"
"1592",2002,"19-3022"
"1593",2002,"19-3031"
"1594",2002,"19-3032"
"1595",2002,"19-3041"
"1596",2002,"19-3051"
"1597",2002,"19-3091"
"1598",2002,"19-3092"
"1599",2002,"19-3093"
"1600",2002,"19-3094"
"1601",2002,"19-4011"
"1602",2002,"19-4021"
"1603",2002,"19-4031"
"1604",2002,"19-4041"
"1605",2002,"19-4051"
"1606",2002,"19-4091"
"1607",2002,"19-4092"
"1608",2002,"19-4093"
"1609",2002,"21-0000"
"1610",2002,"21-1011"
"1611",2002,"21-1012"
"1612",2002,"21-1013"
"1613",2002,"21-1014"
"1614",2002,"21-1015"
"1615",2002,"21-1021"
"1616",2002,"21-1022"
"1617",2002,"21-1023"
"1618",2002,"21-1091"
"1619",2002,"21-1092"
"1620",2002,"21-1093"
"1621",2002,"21-2011"
"1622",2002,"21-2021"
"1623",2002,"23-0000"
"1624",2002,"23-1011"
"1625",2002,"23-1021"
"1626",2002,"23-1022"
"1627",2002,"23-1023"
"1628",2002,"23-2011"
"1629",2002,"23-2091"
"1630",2002,"23-2092"
"1631",2002,"23-2093"
"1632",2002,"25-0000"
"1633",2002,"25-1011"
"1634",2002,"25-1021"
"1635",2002,"25-1022"
"1636",2002,"25-1031"
"1637",2002,"25-1032"
"1638",2002,"25-1041"
"1639",2002,"25-1042"
"1640",2002,"25-1043"
"1641",2002,"25-1051"
"1642",2002,"25-1052"
"1643",2002,"25-1053"
"1644",2002,"25-1054"
"1645",2002,"25-1061"
"1646",2002,"25-1062"
"1647",2002,"25-1063"
"1648",2002,"25-1064"
"1649",2002,"25-1065"
"1650",2002,"25-1066"
"1651",2002,"25-1067"
"1652",2002,"25-1071"
"1653",2002,"25-1072"
"1654",2002,"25-1081"
"1655",2002,"25-1082"
"1656",2002,"25-1111"
"1657",2002,"25-1112"
"1658",2002,"25-1113"
"1659",2002,"25-1121"
"1660",2002,"25-1122"
"1661",2002,"25-1123"
"1662",2002,"25-1124"
"1663",2002,"25-1125"
"1664",2002,"25-1126"
"1665",2002,"25-1191"
"1666",2002,"25-1192"
"1667",2002,"25-1193"
"1668",2002,"25-1194"
"1669",2002,"25-2011"
"1670",2002,"25-2012"
"1671",2002,"25-2021"
"1672",2002,"25-2022"
"1673",2002,"25-2023"
"1674",2002,"25-2031"
"1675",2002,"25-2032"
"1676",2002,"25-2041"
"1677",2002,"25-2042"
"1678",2002,"25-2043"
"1679",2002,"25-3011"
"1680",2002,"25-3021"
"1681",2002,"25-4010"
"1682",2002,"25-4021"
"1683",2002,"25-4031"
"1684",2002,"25-9011"
"1685",2002,"25-9021"
"1686",2002,"25-9031"
"1687",2002,"25-9041"
"1688",2002,"27-0000"
"1689",2002,"27-1011"
"1690",2002,"27-1013"
"1691",2002,"27-1014"
"1692",2002,"27-1021"
"1693",2002,"27-1022"
"1694",2002,"27-1023"
"1695",2002,"27-1024"
"1696",2002,"27-1025"
"1697",2002,"27-1026"
"1698",2002,"27-1027"
"1699",2002,"27-2011"
"1700",2002,"27-2012"
"1701",2002,"27-2021"
"1702",2002,"27-2022"
"1703",2002,"27-2023"
"1704",2002,"27-2031"
"1705",2002,"27-2032"
"1706",2002,"27-2041"
"1707",2002,"27-2042"
"1708",2002,"27-3010"
"1709",2002,"27-3020"
"1710",2002,"27-3031"
"1711",2002,"27-3041"
"1712",2002,"27-3042"
"1713",2002,"27-3043"
"1714",2002,"27-3091"
"1715",2002,"27-4011"
"1716",2002,"27-4012"
"1717",2002,"27-4013"
"1718",2002,"27-4014"
"1719",2002,"27-4021"
"1720",2002,"27-4031"
"1721",2002,"27-4032"
"1722",2002,"29-0000"
"1723",2002,"29-1011"
"1724",2002,"29-1020"
"1725",2002,"29-1031"
"1726",2002,"29-1041"
"1727",2002,"29-1051"
"1728",2002,"29-1061"
"1729",2002,"29-1062"
"1730",2002,"29-1063"
"1731",2002,"29-1064"
"1732",2002,"29-1065"
"1733",2002,"29-1066"
"1734",2002,"29-1067"
"1735",2002,"29-1071"
"1736",2002,"29-1081"
"1737",2002,"29-1111"
"1738",2002,"29-1121"
"1739",2002,"29-1122"
"1740",2002,"29-1123"
"1741",2002,"29-1124"
"1742",2002,"29-1125"
"1743",2002,"29-1126"
"1744",2002,"29-1127"
"1745",2002,"29-1131"
"1746",2002,"29-2011"
"1747",2002,"29-2012"
"1748",2002,"29-2021"
"1749",2002,"29-2031"
"1750",2002,"29-2032"
"1751",2002,"29-2033"
"1752",2002,"29-2034"
"1753",2002,"29-2041"
"1754",2002,"29-2051"
"1755",2002,"29-2052"
"1756",2002,"29-2053"
"1757",2002,"29-2054"
"1758",2002,"29-2055"
"1759",2002,"29-2056"
"1760",2002,"29-2061"
"1761",2002,"29-2071"
"1762",2002,"29-2081"
"1763",2002,"29-2091"
"1764",2002,"29-9010"
"1765",2002,"29-9091"
"1766",2002,"31-0000"
"1767",2002,"31-1011"
"1768",2002,"31-1012"
"1769",2002,"31-1013"
"1770",2002,"31-2011"
"1771",2002,"31-2012"
"1772",2002,"31-2021"
"1773",2002,"31-2022"
"1774",2002,"31-9011"
"1775",2002,"31-9091"
"1776",2002,"31-9092"
"1777",2002,"31-9093"
"1778",2002,"31-9094"
"1779",2002,"31-9095"
"1780",2002,"31-9096"
"1781",2002,"33-0000"
"1782",2002,"33-1011"
"1783",2002,"33-1012"
"1784",2002,"33-1021"
"1785",2002,"33-2011"
"1786",2002,"33-2021"
"1787",2002,"33-2022"
"1788",2002,"33-3011"
"1789",2002,"33-3012"
"1790",2002,"33-3021"
"1791",2002,"33-3031"
"1792",2002,"33-3041"
"1793",2002,"33-3051"
"1794",2002,"33-3052"
"1795",2002,"33-9011"
"1796",2002,"33-9021"
"1797",2002,"33-9031"
"1798",2002,"33-9032"
"1799",2002,"33-9091"
"1800",2002,"35-0000"
"1801",2002,"35-1011"
"1802",2002,"35-1012"
"1803",2002,"35-2011"
"1804",2002,"35-2012"
"1805",2002,"35-2014"
"1806",2002,"35-2015"
"1807",2002,"35-2021"
"1808",2002,"35-3011"
"1809",2002,"35-3021"
"1810",2002,"35-3022"
"1811",2002,"35-3031"
"1812",2002,"35-3041"
"1813",2002,"35-9011"
"1814",2002,"35-9021"
"1815",2002,"35-9031"
"1816",2002,"37-0000"
"1817",2002,"37-1011"
"1818",2002,"37-1012"
"1819",2002,"37-2011"
"1820",2002,"37-2012"
"1821",2002,"37-2021"
"1822",2002,"37-3011"
"1823",2002,"37-3012"
"1824",2002,"37-3013"
"1825",2002,"39-0000"
"1826",2002,"39-1011"
"1827",2002,"39-1012"
"1828",2002,"39-1021"
"1829",2002,"39-2011"
"1830",2002,"39-2021"
"1831",2002,"39-3011"
"1832",2002,"39-3012"
"1833",2002,"39-3021"
"1834",2002,"39-3031"
"1835",2002,"39-3091"
"1836",2002,"39-3092"
"1837",2002,"39-3093"
"1838",2002,"39-4011"
"1839",2002,"39-4021"
"1840",2002,"39-5011"
"1841",2002,"39-5012"
"1842",2002,"39-5091"
"1843",2002,"39-5092"
"1844",2002,"39-5093"
"1845",2002,"39-5094"
"1846",2002,"39-6011"
"1847",2002,"39-6012"
"1848",2002,"39-6021"
"1849",2002,"39-6022"
"1850",2002,"39-6031"
"1851",2002,"39-6032"
"1852",2002,"39-9011"
"1853",2002,"39-9021"
"1854",2002,"39-9031"
"1855",2002,"39-9032"
"1856",2002,"39-9041"
"1857",2002,"41-0000"
"1858",2002,"41-1011"
"1859",2002,"41-1012"
"1860",2002,"41-2011"
"1861",2002,"41-2012"
"1862",2002,"41-2021"
"1863",2002,"41-2022"
"1864",2002,"41-2031"
"1865",2002,"41-3011"
"1866",2002,"41-3021"
"1867",2002,"41-3031"
"1868",2002,"41-3041"
"1869",2002,"41-4011"
"1870",2002,"41-4012"
"1871",2002,"41-9011"
"1872",2002,"41-9012"
"1873",2002,"41-9021"
"1874",2002,"41-9022"
"1875",2002,"41-9031"
"1876",2002,"41-9041"
"1877",2002,"41-9091"
"1878",2002,"43-0000"
"1879",2002,"43-1011"
"1880",2002,"43-2011"
"1881",2002,"43-2021"
"1882",2002,"43-3011"
"1883",2002,"43-3021"
"1884",2002,"43-3031"
"1885",2002,"43-3041"
"1886",2002,"43-3051"
"1887",2002,"43-3061"
"1888",2002,"43-3071"
"1889",2002,"43-4011"
"1890",2002,"43-4021"
"1891",2002,"43-4031"
"1892",2002,"43-4041"
"1893",2002,"43-4051"
"1894",2002,"43-4061"
"1895",2002,"43-4071"
"1896",2002,"43-4081"
"1897",2002,"43-4111"
"1898",2002,"43-4121"
"1899",2002,"43-4131"
"1900",2002,"43-4141"
"1901",2002,"43-4151"
"1902",2002,"43-4161"
"1903",2002,"43-4171"
"1904",2002,"43-4181"
"1905",2002,"43-5011"
"1906",2002,"43-5021"
"1907",2002,"43-5031"
"1908",2002,"43-5032"
"1909",2002,"43-5041"
"1910",2002,"43-5051"
"1911",2002,"43-5052"
"1912",2002,"43-5053"
"1913",2002,"43-5061"
"1914",2002,"43-5071"
"1915",2002,"43-5081"
"1916",2002,"43-5111"
"1917",2002,"43-6011"
"1918",2002,"43-6012"
"1919",2002,"43-6013"
"1920",2002,"43-6014"
"1921",2002,"43-9011"
"1922",2002,"43-9021"
"1923",2002,"43-9022"
"1924",2002,"43-9031"
"1925",2002,"43-9041"
"1926",2002,"43-9051"
"1927",2002,"43-9061"
"1928",2002,"43-9071"
"1929",2002,"43-9081"
"1930",2002,"43-9111"
"1931",2002,"45-0000"
"1932",2002,"45-1011"
"1933",2002,"45-1012"
"1934",2002,"45-2011"
"1935",2002,"45-2021"
"1936",2002,"45-2041"
"1937",2002,"45-2091"
"1938",2002,"45-2092"
"1939",2002,"45-2093"
"1940",2002,"45-4011"
"1941",2002,"45-4021"
"1942",2002,"45-4022"
"1943",2002,"45-4023"
"1944",2002,"47-0000"
"1945",2002,"47-1011"
"1946",2002,"47-2011"
"1947",2002,"47-2021"
"1948",2002,"47-2022"
"1949",2002,"47-2031"
"1950",2002,"47-2041"
"1951",2002,"47-2042"
"1952",2002,"47-2043"
"1953",2002,"47-2044"
"1954",2002,"47-2051"
"1955",2002,"47-2053"
"1956",2002,"47-2061"
"1957",2002,"47-2071"
"1958",2002,"47-2072"
"1959",2002,"47-2073"
"1960",2002,"47-2081"
"1961",2002,"47-2082"
"1962",2002,"47-2111"
"1963",2002,"47-2121"
"1964",2002,"47-2130"
"1965",2002,"47-2141"
"1966",2002,"47-2142"
"1967",2002,"47-2151"
"1968",2002,"47-2152"
"1969",2002,"47-2161"
"1970",2002,"47-2171"
"1971",2002,"47-2181"
"1972",2002,"47-2211"
"1973",2002,"47-2221"
"1974",2002,"47-3011"
"1975",2002,"47-3012"
"1976",2002,"47-3013"
"1977",2002,"47-3014"
"1978",2002,"47-3015"
"1979",2002,"47-3016"
"1980",2002,"47-4011"
"1981",2002,"47-4021"
"1982",2002,"47-4031"
"1983",2002,"47-4041"
"1984",2002,"47-4051"
"1985",2002,"47-4061"
"1986",2002,"47-4071"
"1987",2002,"47-4091"
"1988",2002,"47-5011"
"1989",2002,"47-5012"
"1990",2002,"47-5013"
"1991",2002,"47-5021"
"1992",2002,"47-5031"
"1993",2002,"47-5041"
"1994",2002,"47-5042"
"1995",2002,"47-5051"
"1996",2002,"47-5061"
"1997",2002,"47-5071"
"1998",2002,"47-5081"
"1999",2002,"49-0000"
"2000",2002,"49-1011"
"2001",2002,"49-2011"
"2002",2002,"49-2021"
"2003",2002,"49-2022"
"2004",2002,"49-2091"
"2005",2002,"49-2092"
"2006",2002,"49-2093"
"2007",2002,"49-2094"
"2008",2002,"49-2095"
"2009",2002,"49-2096"
"2010",2002,"49-2097"
"2011",2002,"49-2098"
"2012",2002,"49-3011"
"2013",2002,"49-3021"
"2014",2002,"49-3022"
"2015",2002,"49-3023"
"2016",2002,"49-3031"
"2017",2002,"49-3041"
"2018",2002,"49-3042"
"2019",2002,"49-3043"
"2020",2002,"49-3051"
"2021",2002,"49-3052"
"2022",2002,"49-3053"
"2023",2002,"49-3091"
"2024",2002,"49-3092"
"2025",2002,"49-3093"
"2026",2002,"49-9011"
"2027",2002,"49-9012"
"2028",2002,"49-9021"
"2029",2002,"49-9031"
"2030",2002,"49-9041"
"2031",2002,"49-9042"
"2032",2002,"49-9043"
"2033",2002,"49-9044"
"2034",2002,"49-9045"
"2035",2002,"49-9051"
"2036",2002,"49-9052"
"2037",2002,"49-9061"
"2038",2002,"49-9062"
"2039",2002,"49-9063"
"2040",2002,"49-9064"
"2041",2002,"49-9091"
"2042",2002,"49-9092"
"2043",2002,"49-9093"
"2044",2002,"49-9094"
"2045",2002,"49-9095"
"2046",2002,"49-9096"
"2047",2002,"49-9097"
"2048",2002,"49-9098"
"2049",2002,"51-0000"
"2050",2002,"51-1011"
"2051",2002,"51-2011"
"2052",2002,"51-2021"
"2053",2002,"51-2022"
"2054",2002,"51-2023"
"2055",2002,"51-2031"
"2056",2002,"51-2041"
"2057",2002,"51-2091"
"2058",2002,"51-2092"
"2059",2002,"51-2093"
"2060",2002,"51-3011"
"2061",2002,"51-3021"
"2062",2002,"51-3022"
"2063",2002,"51-3023"
"2064",2002,"51-3091"
"2065",2002,"51-3092"
"2066",2002,"51-3093"
