year,occ_code,soc2010_code
2019,47-2053,47-2053
2019,47-2053,47-2053
2019,47-2053,47-2053
2019,47-2060,47-2060
2019,47-2061,47-2061
2019,47-2061,47-2061
2019,47-2061,47-2061
2019,47-2070,47-2070
2019,47-2071,47-2071
2019,47-2071,47-2071
2019,47-2071,47-2071
2019,47-2072,47-2072
2019,47-2072,47-2072
2019,47-2072,47-2072
2019,47-2073,47-2073
2019,47-2073,47-2073
2019,47-2073,47-2073
2019,47-2080,47-2080
2019,47-2081,47-2081
2019,47-2081,47-2081
2019,47-2081,47-2081
2019,47-2082,47-2082
2019,47-2082,47-2082
2019,47-2082,47-2082
2019,47-2110,47-2110
2019,47-2111,47-2111
2019,47-2111,47-2231
2019,47-2111,47-2111
2019,47-2111,47-2111
2019,47-2120,47-2120
2019,47-2121,47-2121
2019,47-2121,47-2121
2019,47-2121,47-2121
2019,47-2130,47-2130
2019,47-2131,47-2131
2019,47-2131,47-2131
2019,47-2131,47-2131
2019,47-2132,47-2132
2019,47-2132,47-2132
2019,47-2132,47-2132
2019,47-2140,47-2140
2019,47-2141,47-2141
2019,47-2141,47-2141
2019,47-2141,47-2141
2019,47-2142,47-2142
2019,47-2142,47-2142
2019,47-2142,47-2142
2019,47-2150,47-2150
2019,47-2151,47-2151
2019,47-2151,47-2151
2019,47-2151,47-2151
2019,47-2152,47-2152
2019,47-2152,47-2152
2019,47-2152,47-2152
2019,47-2160,47-2160
2019,47-2161,47-2161
2019,47-2161,47-2161
2019,47-2161,47-2161
2019,47-2170,47-2170
2019,47-2171,47-2171
2019,47-2171,47-2171
2019,47-2171,47-2171
2019,47-2180,47-2180
2019,47-2181,47-2181
2019,47-2181,47-2231
2019,47-2181,47-2181
2019,47-2181,47-2181
2019,47-2210,47-2210
2019,47-2211,47-2211
2019,47-2211,47-2211
2019,47-2211,47-2211
2019,47-2220,47-2220
2019,47-2221,47-2221
2019,47-2221,47-2221
2019,47-2221,47-2221
2019,47-2230,47-2230
2019,47-2231,47-2231
2019,47-2231,47-2231
2019,47-3000,47-3000
2019,47-3010,47-3010
2019,47-3011,47-3011
2019,47-3011,47-3011
2019,47-3011,47-3011
2019,47-3012,47-3012
2019,47-3012,47-3012
2019,47-3012,47-3012
2019,47-3013,47-3013
2019,47-3013,47-3013
2019,47-3013,47-3013
2019,47-3014,47-3014
2019,47-3014,47-3014
2019,47-3014,47-3014
2019,47-3015,47-3015
2019,47-3015,47-3015
2019,47-3015,47-3015
2019,47-3016,47-3016
2019,47-3016,47-3016
2019,47-3016,47-3016
2019,47-3019,47-3019
2019,47-3019,47-3019
2019,47-3019,47-3019
2019,47-4000,47-4000
2019,47-4010,47-4010
2019,47-4011,47-4011
2019,47-4011,47-4011
2019,47-4011,47-4011
2019,47-4020,47-4020
2019,47-4021,47-4021
2019,47-4021,47-4021
2019,47-4021,47-4021
2019,47-4030,47-4030
2019,47-4031,47-4031
2019,47-4031,47-4031
2019,47-4031,47-4031
2019,47-4040,47-4040
2019,47-4041,47-4041
2019,47-4041,47-4041
2019,47-4041,47-4041
2019,47-4050,47-4050
2019,47-4051,47-4051
2019,47-4051,47-4051
2019,47-4051,47-4051
2019,47-4060,47-4060
2019,47-4061,47-4061
2019,47-4061,47-4061
2019,47-4061,47-4061
2019,47-4070,47-4070
2019,47-4071,47-4071
2019,47-4071,47-4071
2019,47-4071,47-4071
2019,47-4090,47-4090
2019,47-4090,47-4090
2019,47-5000,47-5000
2019,47-5010,47-5010
2019,47-5011,47-5011
2019,47-5011,47-5011
2019,47-5011,47-5011
2019,47-5012,47-5012
2019,47-5012,47-5012
2019,47-5012,47-5012
2019,47-5013,47-5013
2019,47-5013,47-5013
2019,47-5013,47-5013
2019,47-5022,53-7032
2019,47-5022,47-5022
2019,47-5041,47-5041
2019,47-5041,47-5041
2019,47-5041,47-5041
2019,47-5043,47-5061
2019,47-5043,47-5043
2019,47-5044,53-7033
2019,47-5044,53-7111
2019,47-5044,47-5044
2019,47-5050,47-5050
2019,47-5051,47-5051
2019,47-5051,47-5051
2019,47-5051,47-5051
2019,47-5070,47-5070
2019,47-5071,47-5071
2019,47-5071,47-5071
2019,47-5071,47-5071
2019,47-5080,47-5080
2019,47-5081,47-5081
2019,47-5081,47-5081
2019,47-5081,47-5081
2019,47-5097,47-5097
2019,47-5098,47-5098
2019,49-0000,49-0000
2019,49-1000,49-1000
2019,49-1010,49-1010
2019,49-1011,49-1011
2019,49-1011,49-1011
2019,49-1011,49-1011
2019,49-2000,49-2000
2019,49-2010,49-2010
2019,49-2011,49-2011
2019,49-2011,49-2011
2019,49-2011,49-2011
2019,49-2020,49-2020
2019,49-2021,49-2021
2019,49-2021,49-2021
2019,49-2021,49-2021
2019,49-2022,49-2022
2019,49-2022,49-2022
2019,49-2022,49-2022
2019,49-2090,49-2090
2019,49-2091,49-2091
2019,49-2091,49-2091
2019,49-2091,49-2091
2019,49-2092,49-2092
2019,49-2092,49-2092
2019,49-2092,49-2092
2019,49-2093,49-2093
2019,49-2093,49-2093
2019,49-2093,49-2093
2019,49-2094,49-2094
2019,49-2094,49-2094
2019,49-2094,49-2094
2019,49-2095,49-2095
2019,49-2095,49-2095
2019,49-2095,49-2095
2019,49-2096,49-2096
2019,49-2096,49-2096
2019,49-2096,49-2096
2019,49-2097,49-2097
2019,49-2097,49-2097
2019,49-2097,49-2097
2019,49-2098,49-2098
2019,49-2098,49-2098
2019,49-2098,49-2098
2019,49-3000,49-3000
2019,49-3010,49-3010
2019,49-3011,49-3011
2019,49-3011,49-3011
2019,49-3011,49-3011
2019,49-3020,49-3020
2019,49-3021,49-3021
2019,49-3021,49-3021
2019,49-3021,49-3021
2019,49-3022,49-3022
2019,49-3022,49-3022
2019,49-3022,49-3022
2019,49-3023,49-3023
2019,49-3023,49-3023
2019,49-3023,49-3023
2019,49-3030,49-3030
2019,49-3031,49-3031
2019,49-3031,49-3031
2019,49-3031,49-3031
2019,49-3040,49-3040
2019,49-3041,49-3041
2019,49-3041,49-3041
2019,49-3041,49-3041
2019,49-3042,49-3042
2019,49-3042,49-3042
2019,49-3042,49-3042
2019,49-3043,49-3043
2019,49-3043,49-3043
2019,49-3043,49-3043
2019,49-3050,49-3050
2019,49-3051,49-3051
2019,49-3051,49-3051
2019,49-3051,49-3051
2019,49-3052,49-3052
2019,49-3052,49-3052
2019,49-3052,49-3052
2019,49-3053,49-3053
2019,49-3053,49-3053
2019,49-3053,49-3053
2019,49-3090,49-3090
2019,49-3091,49-3091
2019,49-3091,49-3091
2019,49-3091,49-3091
2019,49-3092,49-3092
2019,49-3092,49-3092
2019,49-3092,49-3092
2019,49-3093,49-3093
2019,49-3093,49-3093
2019,49-3093,49-3093
2019,49-9000,49-9000
2019,49-9010,49-9010
2019,49-9011,49-9011
2019,49-9011,49-9011
2019,49-9011,49-9011
2019,49-9012,49-9012
2019,49-9012,49-9012
2019,49-9012,49-9012
2019,49-9020,49-9020
2019,49-9021,49-9021
2019,49-9021,47-2231
2019,49-9021,49-9021
2019,49-9021,49-9021
2019,49-9030,49-9030
2019,49-9031,49-9031
2019,49-9031,49-9031
2019,49-9031,49-9031
2019,49-9040,49-9040
2019,49-9041,49-9041
2019,49-9041,49-9041
2019,49-9041,49-9041
2019,49-9043,49-9043
2019,49-9043,49-9043
2019,49-9043,49-9043
2019,49-9044,49-9044
2019,49-9044,49-9044
2019,49-9044,49-9044
2019,49-9045,49-9045
2019,49-9045,49-9045
2019,49-9045,49-9045
2019,49-9050,49-9050
2019,49-9051,49-9051
2019,49-9051,49-9051
2019,49-9051,49-9051
2019,49-9052,49-9052
2019,49-9052,49-9052
2019,49-9052,49-9052
2019,49-9060,49-9060
2019,49-9061,49-9061
2019,49-9061,49-9061
2019,49-9061,49-9061
2019,49-9062,49-9062
2019,49-9062,49-9062
2019,49-9062,49-9062
2019,49-9063,49-9063
2019,49-9063,49-9063
2019,49-9063,49-9063
2019,49-9064,49-9064
2019,49-9064,49-9064
2019,49-9064,49-9064
2019,49-9069,49-9069
2019,49-9069,49-9069
2019,49-9069,49-9069
2019,49-9070,49-9070
2019,49-9071,49-9071
2019,49-9071,49-9071
2019,49-9080,49-9080
2019,49-9081,49-9081
2019,49-9081,49-9081
2019,49-9090,49-9090
2019,49-9091,49-9091
2019,49-9091,49-9091
2019,49-9091,49-9091
2019,49-9092,49-9092
2019,49-9092,49-9092
2019,49-9092,49-9092
2019,49-9094,49-9094
2019,49-9094,49-9094
2019,49-9094,49-9094
2019,49-9095,49-9095
2019,49-9095,49-9095
2019,49-9095,49-9095
2019,49-9096,49-9096
2019,49-9096,49-9096
2019,49-9096,49-9096
2019,49-9097,49-9097
2019,49-9097,49-9097
2019,49-9097,49-9097
2019,49-9098,49-9098
2019,49-9098,49-9098
2019,49-9098,49-9098
2019,49-9099,47-2231
2019,49-9099,49-9081
2019,49-9099,49-9099
2019,49-9099,49-9093
2019,49-9099,49-9099
2019,49-9099,49-9099
2019,51-0000,51-0000
2019,51-1000,51-1000
2019,51-1010,51-1010
2019,51-1011,51-1011
2019,51-1011,51-1011
2019,51-1011,51-1011
2019,51-2000,51-2000
2019,51-2010,51-2010
2019,51-2011,51-2011
2019,51-2011,51-2011
2019,51-2011,51-2011
2019,51-2020,51-2020
2019,51-2021,51-2021
2019,51-2021,51-2021
2019,51-2021,51-2021
2019,51-2028,51-2028
2019,51-2030,51-2030
2019,51-2031,51-2031
2019,51-2031,51-2031
2019,51-2031,51-2031
2019,51-2040,51-2040
2019,51-2041,51-2041
2019,51-2041,51-2041
2019,51-2041,51-2041
2019,51-2050,51-2050
2019,51-2051,51-2091
2019,51-2051,51-2051
2019,51-2060,51-2060
2019,51-2061,51-2093
2019,51-2061,51-2061
2019,51-2090,51-2090
2019,51-2090,51-2090
2019,51-3000,51-3000
2019,51-3010,51-3010
2019,51-3011,51-3011
2019,51-3011,51-3011
2019,51-3011,51-3011
2019,51-3020,51-3020
2019,51-3021,51-3021
2019,51-3021,51-3021
2019,51-3021,51-3021
2019,51-3022,51-3022
2019,51-3022,51-3022
2019,51-3022,51-3022
2019,51-3023,51-3023
2019,51-3023,51-3023
2019,51-3023,51-3023
2019,51-3090,51-3090
2019,51-3091,51-3091
2019,51-3091,51-3091
2019,51-3091,51-3091
2019,51-3092,51-3092
2019,51-3092,51-3092
2019,51-3092,51-3092
2019,51-3093,51-3093
2019,51-3093,51-3093
2019,51-3093,51-3093
2019,51-3099,51-3099
2019,51-3099,51-3099
2019,51-4000,51-4000
2019,51-4020,51-4020
2019,51-4021,51-4021
2019,51-4021,51-4021
2019,51-4021,51-4021
2019,51-4022,51-4022
2019,51-4022,51-4022
2019,51-4022,51-4022
2019,51-4023,51-4023
2019,51-4023,51-4023
2019,51-4023,51-4023
2019,51-4030,51-4030
2019,51-4031,51-4031
2019,51-4031,51-4031
2019,51-4031,51-4031
2019,51-4032,51-4032
2019,51-4032,51-4032
2019,51-4032,51-4032
2019,51-4033,51-4033
2019,51-4033,51-4033
2019,51-4033,51-4033
2019,51-4034,51-4034
2019,51-4034,51-4034
2019,51-4034,51-4034
2019,51-4035,51-4035
2019,51-4035,51-4035
2019,51-4035,51-4035
2019,51-4040,51-4040
2019,51-4041,51-4041
2019,51-4041,51-4041
2019,51-4041,51-4041
2019,51-4050,51-4050
2019,51-4051,51-4051
2019,51-4051,51-4051
2019,51-4051,51-4051
2019,51-4052,51-4052
2019,51-4052,51-4052
2019,51-4052,51-4052
2019,51-4060,51-4060
2019,51-4061,51-4061
2019,51-4061,51-4061
2019,51-4061,51-4061
2019,51-4062,51-4062
2019,51-4062,51-4062
2019,51-4062,51-4062
2019,51-4070,51-4070
2019,51-4071,51-4071
2019,51-4071,51-4071
2019,51-4071,51-4071
2019,51-4072,51-4072
2019,51-4072,51-4072
2019,51-4072,51-4072
2019,51-4080,51-4080
2019,51-4081,51-4081
2019,51-4081,51-4081
2019,51-4081,51-4081
2019,51-4110,51-4110
2019,51-4111,51-4111
2019,51-4111,51-4111
2019,51-4111,51-4111
2019,51-4120,51-4120
2019,51-4121,51-4121
2019,51-4121,51-4121
2019,51-4121,51-4121
2019,51-4122,51-4122
2019,51-4122,51-4122
2019,51-4122,51-4122
2019,51-4190,51-4190
2019,51-4191,51-4191
2019,51-4191,51-4191
2019,51-4191,51-4191
2019,51-4192,51-4192
2019,51-4192,51-4192
2019,51-4192,51-4192
2019,51-4193,51-4193
2019,51-4193,51-4193
2019,51-4193,51-4193
2019,51-4194,51-4194
2019,51-4194,51-4194
2019,51-4194,51-4194
2019,51-4199,51-4199
2019,51-4199,51-4199
2019,51-4199,51-4199
2019,51-5100,51-5100
2019,51-5110,51-5110
2019,51-5111,51-5111
2019,51-5111,51-5111
2019,51-5112,51-5112
2019,51-5112,51-5112
2019,51-5113,51-5113
2019,51-5113,51-5113
2019,51-6000,51-6000
2019,51-6010,51-6010
2019,51-6011,51-6011
2019,51-6011,51-6011
2019,51-6011,51-6011
2019,51-6020,51-6020
2019,51-6021,51-6021
2019,51-6021,51-6021
2019,51-6021,51-6021
2019,51-6030,51-6030
2019,51-6031,51-6031
2019,51-6031,51-6031
2019,51-6031,51-6031
2019,51-6040,51-6040
2019,51-6041,51-6041
2019,51-6041,51-6041
2019,51-6041,51-6041
2019,51-6042,51-6042
2019,51-6042,51-6042
2019,51-6042,51-6042
2019,51-6050,51-6050
2019,51-6051,51-6051
2019,51-6051,51-6051
2019,51-6051,51-6051
2019,51-6052,51-6052
2019,51-6052,51-6052
2019,51-6052,51-6052
2019,51-6060,51-6060
2019,51-6061,51-6061
2019,51-6061,51-6061
2019,51-6061,51-6061
2019,51-6062,51-6062
2019,51-6062,51-6062
2019,51-6062,51-6062
2019,51-6063,51-6063
2019,51-6063,51-6063
2019,51-6063,51-6063
2019,51-6064,51-6064
2019,51-6064,51-6064
2019,51-6064,51-6064
2019,51-6090,51-6090
2019,51-6091,51-6091
2019,51-6091,51-6091
2019,51-6091,51-6091
2019,51-6092,51-6092
2019,51-6092,51-6092
2019,51-6092,51-6092
2019,51-6093,51-6093
2019,51-6093,51-6093
2019,51-6093,51-6093
2019,51-6099,51-6099
2019,51-6099,51-6099
2019,51-6099,51-6099
2019,51-7000,51-7000
2019,51-7010,51-7010
2019,51-7011,51-7011
2019,51-7011,51-7011
2019,51-7011,51-7011
2019,51-7020,51-7020
2019,51-7021,51-7021
2019,51-7021,51-7021
2019,51-7021,51-7021
2019,51-7030,51-7030
2019,51-7031,51-7031
2019,51-7031,51-7031
2019,51-7031,51-7031
2019,51-7032,51-7032
2019,51-7032,51-7032
2019,51-7032,51-7032
2019,51-7040,51-7040
2019,51-7041,51-7041
2019,51-7041,51-7041
2019,51-7041,51-7041
2019,51-7042,51-7042
2019,51-7042,51-7042
2019,51-7042,51-7042
2019,51-7090,51-7090
2019,51-7099,51-7099
2019,51-7099,51-7099
2019,51-7099,51-7099
2019,51-8000,51-8000
2019,51-8010,51-8010
2019,51-8011,51-8011
2019,51-8011,51-8011
2019,51-8011,51-8011
2019,51-8012,51-8012
2019,51-8012,51-8012
2019,51-8012,51-8012
2019,51-8013,51-8013
2019,51-8013,51-8013
2019,51-8013,51-8013
2019,51-8020,51-8020
2019,51-8021,51-8021
2019,51-8021,51-8021
2019,51-8021,51-8021
2019,51-8030,51-8030
2019,51-8031,51-8031
2019,51-8031,51-8031
2019,51-8031,51-8031
2019,51-8090,51-8090
2019,51-8091,51-8091
2019,51-8091,51-8091
2019,51-8091,51-8091
2019,51-8092,51-8092
2019,51-8092,51-8092
2019,51-8092,51-8092
2019,51-8093,51-8093
2019,51-8093,51-8093
2019,51-8093,51-8093
2019,51-8099,51-8099
2019,51-8099,51-8099
2019,51-8099,51-8099
2019,51-9000,51-9000
2019,51-9010,51-9010
2019,51-9011,51-9011
2019,51-9011,51-9011
2019,51-9011,51-9011
2019,51-9012,51-9012
2019,51-9012,51-9012
2019,51-9012,51-9012
2019,51-9020,51-9020
2019,51-9021,51-9021
2019,51-9021,51-9021
2019,51-9021,51-9021
2019,51-9022,51-9022
2019,51-9022,51-9022
2019,51-9022,51-9022
2019,51-9023,51-9023
2019,51-9023,51-9023
2019,51-9023,51-9023
2019,51-9030,51-9030
2019,51-9031,51-9031
2019,51-9031,51-9031
2019,51-9031,51-9031
2019,51-9032,51-9032
2019,51-9032,51-9032
2019,51-9032,51-9032
2019,51-9040,51-9040
2019,51-9041,51-9041
2019,51-9041,51-9041
2019,51-9041,51-9041
2019,51-9050,51-9050
2019,51-9051,51-9051
2019,51-9051,51-9051
2019,51-9051,51-9051
2019,51-9060,51-9060
2019,51-9061,51-9061
2019,51-9061,51-9061
2019,51-9061,51-9061
2019,51-9070,51-9070
2019,51-9071,51-9071
2019,51-9071,51-9071
2019,51-9071,51-9071
2019,51-9080,51-9080
2019,51-9081,51-9081
2019,51-9081,51-9081
2019,51-9081,51-9081
2019,51-9082,51-9082
2019,51-9082,51-9082
2019,51-9082,51-9082
2019,51-9083,51-9083
2019,51-9083,51-9083
2019,51-9083,51-9083
2019,51-9110,51-9110
2019,51-9111,51-9111
2019,51-9111,51-9111
2019,51-9111,51-9111
2019,51-9120,51-9120
2019,51-9123,51-9123
2019,51-9123,51-9123
2019,51-9123,51-9123
2019,51-9124,51-9121
2019,51-9124,51-9122
2019,51-9124,51-9124
2019,51-9140,51-9140
2019,51-9141,51-9141
2019,51-9141,51-9141
2019,51-9141,51-9141
2019,51-9150,51-9150
2019,51-9151,51-9151
2019,51-9151,51-9151
2019,51-9160,51-9160
2019,51-9161,51-4011
2019,51-9161,51-9199
2019,51-9161,51-9161
2019,51-9162,51-4012
2019,51-9162,51-9199
2019,51-9162,51-9162
2019,51-9190,51-9190
2019,51-9191,51-9191
2019,51-9191,51-9191
2019,51-9191,51-9191
2019,51-9192,51-9192
2019,51-9192,51-9192
2019,51-9192,51-9192
2019,51-9193,51-9193
2019,51-9193,51-9193
2019,51-9193,51-9193
2019,51-9194,51-9194
2019,51-9194,51-9194
2019,51-9194,51-9194
2019,51-9195,51-9195
2019,51-9195,51-9195
2019,51-9195,51-9195
2019,51-9196,51-9196
2019,51-9196,51-9196
2019,51-9196,51-9196
2019,51-9197,51-9197
2019,51-9197,51-9197
2019,51-9197,51-9197
2019,51-9198,51-9198
2019,51-9198,51-9198
2019,51-9198,51-9198
2019,51-9199,51-9199
2019,51-9199,51-3099
2019,51-9199,51-9199
2019,51-9199,51-9199
2019,53-0000,53-0000
2019,53-1000,53-1000
2019,53-1040,53-1040
2019,53-1041,53-1011
2019,53-1041,53-1041
2019,53-1047,53-1047
2019,53-2000,53-2000
2019,53-2010,53-2010
2019,53-2011,53-2011
2019,53-2011,53-2011
2019,53-2011,53-2011
2019,53-2012,53-2012
2019,53-2012,53-2012
2019,53-2012,53-2012
2019,53-2020,53-2020
2019,53-2021,53-2021
2019,53-2021,53-2021
2019,53-2021,53-2021
2019,53-2022,53-2022
2019,53-2022,53-2022
2019,53-2022,53-2022
2019,53-2030,53-2030
2019,53-2031,53-2031
2019,53-2031,53-2031
2019,53-3000,53-3000
2019,53-3010,53-3010
2019,53-3011,53-3011
2019,53-3011,53-3011
2019,53-3011,53-3011
2019,53-3030,53-3030
2019,53-3031,53-3031
2019,53-3031,53-3031
2019,53-3031,53-3031
2019,53-3032,53-3032
2019,53-3032,53-3032
2019,53-3032,53-3032
2019,53-3033,53-3033
2019,53-3033,53-3033
2019,53-3033,53-3033
2019,53-3050,53-3050
2019,53-3052,53-3021
2019,53-3052,53-3052
2019,53-3058,53-3058
2019,53-3090,53-3090
2019,53-3099,53-3099
2019,53-3099,53-3099
2019,53-3099,53-3099
2019,53-4000,53-4000
2019,53-4010,53-4010
2019,53-4011,53-4011
2019,53-4011,53-4011
2019,53-4011,53-4011
2019,53-4013,53-4013
2019,53-4013,53-4013
2019,53-4013,53-4013
2019,53-4020,53-4020
2019,53-4022,53-4012
2019,53-4022,53-4021
2019,53-4022,53-4022
2019,53-4030,53-4030
2019,53-4031,53-4031
2019,53-4031,53-4031
2019,53-4031,53-4031
2019,53-4040,53-4040
2019,53-4041,53-4041
2019,53-4041,53-4041
2019,53-4041,53-4041
2019,53-4090,53-4090
2019,53-4099,53-4099
2019,53-4099,53-4099
2019,53-4099,53-4099
2019,53-5000,53-5000
2019,53-5010,53-5010
2019,53-5011,53-5011
2019,53-5011,53-5011
2019,53-5011,53-5011
2019,53-5020,53-5020
2019,53-5021,53-5021
2019,53-5021,53-5021
2019,53-5021,53-5021
2019,53-5022,53-5022
2019,53-5022,53-5022
2019,53-5022,53-5022
2019,53-5030,53-5030
2019,53-5031,53-5031
2019,53-5031,53-5031
2019,53-5031,53-5031
2019,53-6000,53-6000
2019,53-6010,53-6010
2019,53-6011,53-6011
2019,53-6011,53-6011
2019,53-6011,53-6011
2019,53-6020,53-6020
2019,53-6021,53-6021
2019,53-6021,53-6021
2019,53-6021,53-6021
2019,53-6031,53-6031
2019,53-6031,53-6031
2019,53-6031,53-6031
2019,53-6040,53-6040
2019,53-6041,53-6041
2019,53-6041,53-6041
2019,53-6041,53-6041
2019,53-6050,53-6050
2019,53-6051,53-6051
2019,53-6051,53-6051
2019,53-6051,53-6051
2019,53-6060,53-6060
2019,53-6061,53-6061
2019,53-6061,53-6061
2019,53-6098,53-6098
2019,53-7000,53-7000
2019,53-7010,53-7010
2019,53-7011,53-7011
2019,53-7011,53-7011
2019,53-7011,53-7011
2019,53-7020,53-7020
2019,53-7021,53-7021
2019,53-7021,53-7021
2019,53-7021,53-7021
2019,53-7030,53-7030
2019,53-7031,53-7031
2019,53-7031,53-7031
2019,53-7031,53-7031
2019,53-7040,53-7040
2019,53-7041,53-7041
2019,53-7041,53-7041
2019,53-7041,53-7041
2019,53-7050,53-7050
2019,53-7051,53-7051
2019,53-7051,53-7051
2019,53-7051,53-7051
2019,53-7060,53-7060
2019,53-7061,53-7061
2019,53-7061,53-7061
2019,53-7061,53-7061
2019,53-7062,53-7062
2019,53-7062,53-7062
2019,53-7062,53-7062
2019,53-7063,53-7063
2019,53-7063,53-7063
2019,53-7063,53-7063
2019,53-7064,53-7064
2019,53-7064,53-7064
2019,53-7064,53-7064
2019,53-7065,43-5081
2019,53-7065,53-7065
2019,53-7070,53-7070
2019,53-7071,53-7071
2019,53-7071,53-7071
2019,53-7071,53-7071
2019,53-7072,53-7072
2019,53-7072,53-7072
2019,53-7072,53-7072
2019,53-7073,53-7073
2019,53-7073,53-7073
2019,53-7073,53-7073
2019,53-7080,53-7080
2019,53-7081,53-7081
2019,53-7081,53-7081
2019,53-7081,53-7081
2019,53-7120,53-7120
2019,53-7121,53-7121
2019,53-7121,53-7121
2019,53-7121,53-7121
2019,53-7190,53-7190
2019,53-7199,53-7199
2019,53-7199,53-7032
2019,53-7199,53-7199
2019,53-7199,53-7199
2020,00-0000,00-0000
2020,11-0000,11-0000
2020,11-1000,11-1000
2020,11-1010,11-1010
2020,11-1011,11-1011
2020,11-1011,11-1011
2020,11-1011,11-1011
2020,11-1020,11-1020
2020,11-1021,11-1021
2020,11-1021,11-1021
2020,11-1021,11-1021
2020,11-1030,11-1030
2020,11-1031,11-1031
2020,11-1031,11-1031
2020,11-1031,11-1031
2020,11-2000,11-2000
2020,11-2010,11-2010
2020,11-2011,11-2011
2020,11-2011,11-2011
2020,11-2011,11-2011
2020,11-2020,11-2020
2020,11-2021,11-2021
2020,11-2021,11-2021
2020,11-2021,11-2021
2020,11-2022,11-2022
2020,11-2022,11-2022
2020,11-2022,11-2022
2020,11-2030,11-2030
2020,11-2030,11-2030
2020,11-3000,11-3000
2020,11-3010,11-3010
2020,11-3010,11-3010
2020,11-3020,11-3020
2020,11-3021,11-3021
2020,11-3021,11-3021
2020,11-3021,11-3021
2020,11-3030,11-3030
2020,11-3031,11-3031
2020,11-3031,11-3031
2020,11-3031,11-3031
2020,11-3050,11-3050
2020,11-3051,11-3051
2020,11-3051,11-3051
2020,11-3051,11-3051
2020,11-3060,11-3060
2020,11-3061,11-3061
2020,11-3061,11-3061
2020,11-3061,11-3061
2020,11-3070,11-3070
2020,11-3071,11-3071
2020,11-3071,11-3071
2020,11-3071,11-3071
2020,11-3110,11-3110
2020,11-3111,11-3111
2020,11-3111,11-3111
2020,11-3120,11-3120
2020,11-3121,11-3121
2020,11-3121,11-3121
2020,11-3130,11-3130
2020,11-3131,11-3131
2020,11-3131,11-3131
2020,11-9000,11-9000
2020,11-9010,11-9010
2020,11-9013,11-9013
2020,11-9013,11-9013
2020,11-9020,11-9020
2020,11-9021,11-9021
2020,11-9021,11-9021
2020,11-9021,11-9021
2020,11-9030,11-9030
2020,11-9031,11-9031
2020,11-9031,11-9031
2020,11-9031,11-9031
2020,11-9032,11-9032
2020,11-9032,11-9032
2020,11-9032,11-9032
2020,11-9033,11-9033
2020,11-9033,11-9033
2020,11-9033,11-9033
2020,11-9039,11-9039
2020,11-9039,11-9039
2020,11-9039,11-9039
2020,11-9040,11-9040
2020,11-9041,11-9041
2020,11-9041,11-9041
2020,11-9041,11-9041
2020,11-9050,11-9050
2020,11-9051,11-9051
2020,11-9051,11-9051
2020,11-9051,11-9051
2020,11-9071,11-9071
2020,11-9071,11-9071
2020,11-9071,11-9071
2020,11-9080,11-9080
2020,11-9081,11-9081
2020,11-9081,11-9081
2020,11-9081,11-9081
2020,11-9110,11-9110
2020,11-9111,11-9111
2020,11-9111,11-9111
2020,11-9111,11-9111
2020,11-9120,11-9120
2020,11-9121,11-9121
2020,11-9121,11-9121
2020,11-9121,11-9121
2020,11-9130,11-9130
2020,11-9131,11-9131
2020,11-9131,11-9131
2020,11-9131,11-9131
2020,11-9140,11-9140
2020,11-9141,11-9141
2020,11-9141,11-9141
2020,11-9141,11-9141
2020,11-9150,11-9150
2020,11-9151,11-9151
2020,11-9151,11-9151
2020,11-9151,11-9151
2020,11-9160,11-9160
2020,11-9161,11-9161
2020,11-9161,11-9161
2020,11-9171,11-9061
2020,11-9171,11-9171
2020,11-9198,11-9198
2020,13-0000,13-0000
2020,13-1000,13-1000
2020,13-1010,13-1010
2020,13-1011,13-1011
2020,13-1011,13-1011
2020,13-1011,13-1011
2020,13-1020,13-1020
2020,13-1020,13-1020
2020,13-1030,13-1030
2020,13-1031,13-1031
2020,13-1031,13-1031
2020,13-1031,13-1031
2020,13-1032,13-1032
2020,13-1032,13-1032
2020,13-1032,13-1032
2020,13-1040,13-1040
2020,13-1041,13-1041
2020,13-1041,33-9093
2020,13-1041,13-1041
2020,13-1041,13-1041
2020,13-1050,13-1050
2020,13-1051,13-1051
2020,13-1051,13-1051
2020,13-1051,13-1051
2020,13-1070,13-1070
2020,13-1071,13-1071
2020,13-1071,13-1071
2020,13-1071,13-1071
2020,13-1074,13-1074
2020,13-1074,13-1074
2020,13-1075,13-1075
2020,13-1075,13-1075
2020,13-1081,13-1081
2020,13-1081,13-1081
2020,13-1081,13-1081
2020,13-1110,13-1110
2020,13-1111,13-1111
2020,13-1111,13-1111
2020,13-1111,13-1111
2020,13-1120,13-1120
2020,13-1121,13-1121
2020,13-1121,13-1121
2020,13-1121,13-1121
2020,13-1130,13-1130
2020,13-1131,13-1131
2020,13-1131,13-1131
2020,13-1140,13-1140
2020,13-1141,13-1141
2020,13-1141,13-1141
2020,13-1150,13-1150
2020,13-1151,13-1151
2020,13-1151,13-1151
2020,13-1160,13-1160
2020,13-1161,13-1161
2020,13-1161,13-1161
2020,13-1198,13-1198
2020,13-2000,13-2000
2020,13-2010,13-2010
2020,13-2011,13-2011
2020,13-2011,13-2011
2020,13-2011,13-2011
2020,13-2020,13-2020
